id,source_uuid,historical_model_name,recovered_model_name,recovered_major_version,original_sha256,source_relative_path,source_dataset,metadata_revision
ai_suno_unknown_d8426d118698dc88,96682575-4c2e-4152-8907-acd1b33b4761,unknown,chirp-fenix,v5.5,5c070d58a766befcb6ac4b2aba15792a31e97c8d10a505a4e99bab24d137e558,audio/96682575-4c2e-4152-8907-acd1b33b4761.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d86275f958255b09,f7686add-2363-45b2-a818-e3ecea07b961,unknown,chirp-crow,v5,7c4be46c1a6503ff8f3e1d214dff7537da26e3ba534109d24b3a305b44e3f70a,audio/f7686add-2363-45b2-a818-e3ecea07b961.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_db037bccde04a63d,6947e154-8919-4d51-bf0f-024fbe1847d7,unknown,chirp-fenix,v5.5,f99c5064c8c04efef2b9eafe2aa57e67e34a28d12b30d1153cda27f8e92b1a81,audio/6947e154-8919-4d51-bf0f-024fbe1847d7.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_dcc024024c95300b,56f0aee6-a03e-41d5-8b00-5e802460ffaa,unknown,chirp-fenix,v5.5,053554e06ffaae6b4ae9e5caff08b0c429b99e876bd2deab827822ae5c7f3e88,audio/56f0aee6-a03e-41d5-8b00-5e802460ffaa.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_dcf2b9279639f4f4,5346503e-e77a-4dd5-933b-c6481d51a752,unknown,chirp-fenix,v5.5,fccbff53d9bd87686a9fa6ae50951aef3adcbbc0232aed3f20458e4e584d3d27,audio/5346503e-e77a-4dd5-933b-c6481d51a752.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_dd2a667eaada14b2,6b8ba8d8-da8b-4fe2-8b53-7fe71831733d,unknown,chirp-fenix,v5.5,2adf32a5e53910d06dc30d27f189673b441f8a802193dd72dee2f753374f5f28,audio/6b8ba8d8-da8b-4fe2-8b53-7fe71831733d.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_de1e340727fec277,284b744c-b730-478c-be05-0bfb2e7a9d94,unknown,chirp-crow,v5,acfc15d00803a5ee01c1a35ce3300ed92b4f56a4eec77c6a57028afe174c5d4a,audio/284b744c-b730-478c-be05-0bfb2e7a9d94.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_dea0456824be4631,bb493a42-5088-432d-ac95-c9bc0137fe79,unknown,chirp-fenix,v5.5,b680a986a4ce20364b530e2c30505465bf1c6549f3e7f0a62296d9b8b3616a44,audio/bb493a42-5088-432d-ac95-c9bc0137fe79.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_ded7a68ff493fb48,097c3ee3-c161-48c9-8458-a7ec6fda6fd9,unknown,chirp-fenix,v5.5,b973ff8b5e3568a61eb9b4301999b03cff80a54cde0efe72866aabfb562d43c3,audio/097c3ee3-c161-48c9-8458-a7ec6fda6fd9.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_deffab93e4fa70c4,57e995dc-253e-485d-acfe-868f9482fa65,unknown,chirp-fenix,v5.5,b8f1c2db39ba5a8b5eb55b0f34da3e23ce1649afe12338c4f0dbae56e9883218,audio/57e995dc-253e-485d-acfe-868f9482fa65.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_df0d918f1c4c2bca,1a1e6ff8-0cd9-46ca-86cf-ac40d77400dc,unknown,chirp-crow,v5,885da83343377b64401dae5f023bf40488f36db739db8a05f963a063a9df15da,audio/1a1e6ff8-0cd9-46ca-86cf-ac40d77400dc.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_df13a6adb70b0e39,a3e5e848-a81e-426a-b66a-6892eba9415f,unknown,chirp-fenix,v5.5,28b324defcf0d1c9d00323daa65ac879e22e4ccc1269b02f612de0734471ccfe,audio/a3e5e848-a81e-426a-b66a-6892eba9415f.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_e0e04ef6d1156bfe,a75a4f99-436f-4910-ae94-73411922928d,unknown,chirp-crow,v5,f9f16bcb4422ec0118d60bb94a548f462ab9bc17f72aff55e8ae2bc7c3ef58c0,audio/a75a4f99-436f-4910-ae94-73411922928d.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_e3c3142b68ce6af5,5b53392d-228c-4571-9d95-53783dbea193,unknown,chirp-crow,v5,135b23ea5f835c147707f7197d94e9b54d95f5323ce5c3aae9fc3ff9885fa7c5,audio/5b53392d-228c-4571-9d95-53783dbea193.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_e443f3f3f24ca851,38e19d2a-a4b0-4001-bb06-0cf1b35b52fd,unknown,chirp-crow,v5,a455557ccc68caab5c41f612fc22650b05f1a64bd3337289be45802347637b4b,audio/38e19d2a-a4b0-4001-bb06-0cf1b35b52fd.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_e6b64f5e3b6f902c,dfce378f-052d-4155-983e-35d3c22f5600,unknown,chirp-crow,v5,014cee39d0aef98c10de4b55ec37979353ed03bcb55c090c876b94687ee22fdb,audio/dfce378f-052d-4155-983e-35d3c22f5600.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_e6ee60dbe6f3b775,ebd781c1-0384-41f2-9128-ce852c48bd3c,unknown,chirp-fenix,v5.5,c4b213f1b89e8553611382a9eeea18d74d4995b2de5907e7cde2bddd2ba83df1,audio/ebd781c1-0384-41f2-9128-ce852c48bd3c.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_e73509794a2d49be,4547ad63-fc2c-4eb2-8b0d-1f258ea16f11,unknown,chirp-fenix,v5.5,aaf6d3e65ad58e3053192e08afbd4bd8494489c31da6c764dae4c5614c2a1267,audio/4547ad63-fc2c-4eb2-8b0d-1f258ea16f11.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_e94cc62596976002,29e82427-5ea6-45cc-875b-4d0323f75425,unknown,chirp-crow,v5,ab1fd336352a4a0c12513aad05eb39f2bc6bf9d88f055be74ac78c47ec36f7ce,audio/29e82427-5ea6-45cc-875b-4d0323f75425.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_e9a6fedc0b250f3b,acba863f-0e8a-4161-9297-514e4840edb0,unknown,chirp-crow,v5,2000fb8892bc54310e942706a04a2fdead8cea34868f80f394ec0742131f7889,audio/acba863f-0e8a-4161-9297-514e4840edb0.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_ec60047fe3bbf376,5f2d8eac-da2e-46fc-9900-5ad563ced602,unknown,chirp-fenix,v5.5,f1b27ff3ecec1857e4b4eb2d92b0793442ee8a0641b75e5f6916a477ac1b1620,audio/5f2d8eac-da2e-46fc-9900-5ad563ced602.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_ecb2e3b89426baf5,93a0058f-e1b5-4ef1-8a3a-ca1de634c542,unknown,chirp-crow,v5,391ea86eaa72b28865a449441c58c4e5f9263a600e44573bbd81f2c54e259b2b,audio/93a0058f-e1b5-4ef1-8a3a-ca1de634c542.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_f2f261db73e46ec4,1dfa326c-44d6-4645-bbf1-f7db7583ddbd,unknown,chirp-crow,v5,10fd701d4946892d6dd630b510d4b67a930cf83b7e3e536d2ba0894fa59b73fd,audio/1dfa326c-44d6-4645-bbf1-f7db7583ddbd.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_f3beb023fed7fa71,79080b44-5e10-4721-8b24-049a2b251636,unknown,chirp-crow,v5,97e5ebaf9c53ffd950f5fdb9357e63fe2cb3ea39e2e4c9b98a3ad374fb963fbe,audio/79080b44-5e10-4721-8b24-049a2b251636.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_f5da1fb644513cbf,2ee8cf50-58b1-4e29-ab35-cc3de5d4ec91,unknown,chirp-fenix,v5.5,625109c1d7c40fefc4f94458b5023c0f21f2b0873df3b51eb6fa6526e92df23e,audio/2ee8cf50-58b1-4e29-ab35-cc3de5d4ec91.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_f69ed332353605d0,181643db-a553-468f-aa39-e43b776e1ad3,unknown,chirp-fenix,v5.5,2558a7fd3ed1d708a23e320bb7926a83354320c103305937575dc0001d781781,audio/181643db-a553-468f-aa39-e43b776e1ad3.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_f75c20ed8b535695,9c90f30c-19a2-40b1-87ea-0f41e8081b0c,unknown,chirp-crow,v5,d5cd94a67083dd199cbb9de7a464699cfc17a58dc9c4cb0493815d7a0ab58597,audio/9c90f30c-19a2-40b1-87ea-0f41e8081b0c.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_f8b39318a1169b8d,6be937e3-1305-40fe-b970-63842265ca1c,unknown,chirp-fenix,v5.5,7c57ba239a86a41cebe2e875ed8b9d54bc7cbc65894421595d15f5486badad44,audio/6be937e3-1305-40fe-b970-63842265ca1c.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_faf814c244144451,1ae55f14-d4c3-4611-9613-e005e3fc5823,unknown,chirp-crow,v5,e2aebbf88b17b66165cb7f0360fb858e80c9a6800384e66b2f4669076508a36c,audio/1ae55f14-d4c3-4611-9613-e005e3fc5823.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_faf8f8140756ba8f,2fff17bb-359e-4c2e-b0cc-377f2f67ef93,unknown,chirp-fenix,v5.5,ca95b9d656ed7f24b1aa0b3eed65c30f86453e2c258571797131388c1a15ac28,audio/2fff17bb-359e-4c2e-b0cc-377f2f67ef93.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_fcd1abe0cb58577a,05dadc2c-e572-41a4-a289-42d51667e3ab,unknown,chirp-fenix,v5.5,fe3d4e64ce36cb17067eb370828dbe8c67646673a701fb73ff4c0d3beb0c40d9,audio/05dadc2c-e572-41a4-a289-42d51667e3ab.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_fcd1e8eb4b7085b5,33764b91-9353-4ff9-aa22-332863e94823,unknown,chirp-crow,v5,9670b8eaff21f13bf99a34676d8b37082dedd98ebb46f15de41ee11a4f750637,audio/33764b91-9353-4ff9-aa22-332863e94823.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
