id,view,source_group,role,feature_status,s16_feature_status,s8_feature_status,d_feature_status,r_feature_status,p_feature_status,published_original_path,published_original_revision
human_medleydb_9a4d14b9-c79b-4d0b-b858-847d360b8d81,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_eb41fe63-14c3-4891-a5cc-4d20302e7ed7,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_f35af9a6-694f-4d31-956a-c93e62c42014,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_dd7119b9-f1be-46a2-b83f-a4e5358cf234,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_92a66485-b33f-4aaf-8676-35e3391a043c,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_20b8c46e-b72c-4f37-9919-7f41c8a4729d,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_5aa51452-2f04-4286-aae8-74dbc233a4f9,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_6c22efff-dfbf-4708-923d-82337ebe19e3,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_49f22db9-16e8-4f99-9e7b-80148963d232,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_118f3233-99f3-41fd-9fae-100087ec08db,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_3bd94d17-9c35-4d3f-956b-474bba2ced5b,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_024ebfff-8eb1-40d1-9894-6d200a196208,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_b97e479e-857f-42b8-8b9f-2008e514c4f0,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_f777ad13-66d2-4114-9368-eeb81c5b1ce7,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_1d6801ae-19f6-4aca-921d-f81bd3809259,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_6b371ecf-99b5-4bc4-8065-ea3636670a3c,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_0267d505-8304-473d-bd99-4cd18883238f,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_2391411b-8dc8-4f62-b44e-15687b3f4e5d,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_9b4f4cc5-9a5f-4689-bb38-9da29613a614,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_896da6d3-0545-4e11-9f39-243264f8bea1,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_930b55ce-3f90-498c-bc06-e3dbcb63365c,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_c074d159-cd01-41a5-a02f-6122678db37b,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_0006d77f-b040-41c8-a37e-9400f04e655e,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_38e4a598-900e-48bb-95e9-b74ecfac6df0,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_c2c318fd-01cb-44d9-8d44-aea04f6a85e0,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_67b13ebe-4f80-45c3-8b7d-326808390534,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_686f691b-035c-4667-92c5-165930bf0b00,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_bc59af25-1975-4a6b-8b3c-a433b41fe460,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_61811f24-e8ea-423d-96bf-881150995810,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_e78ef6dc-87f8-40db-90a1-6bb4e4e226c1,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_362a4cb0-30b5-4012-8e75-a91184f3a56b,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_eab9c582-4dfa-4b7a-9290-d2950472c94d,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_55339ae4-cbf9-48f1-a520-9500492bec7a,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_5d2bb28c-223b-4c81-b4ce-ebc10ddb54bc,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_bebb6331-4c99-4b59-9fa3-32f488f54e60,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_c1c7ec79-4e31-43d9-8e6b-402fded521a7,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_51f2de71-9672-4c43-9a62-e435aaf6ae9a,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_93d88e87-320a-414d-bc80-90df5747fa77,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_fda6b5e5-2e3b-4f39-a765-1e3f4f6f0747,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_e77e3528-5d6d-460e-89e8-9ff1e4739563,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_7a721663-9df7-4f00-aa92-220c7ee77695,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_ffbc0530-c42a-4cd9-a50b-437997089783,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_733edd30-3400-489d-b3d6-1b5e8d9b377b,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_adab2bab-3719-43f3-aa32-bb54c86e00ea,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_9cabe915-1ef3-4360-b453-ed2c10f27b22,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_ff4f87d5-091e-47c5-a9bf-ed9fe7a6bc60,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_578d186f-d400-4c1f-b229-2cc3f1e216a6,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_7bb672f1-c779-495d-a524-040b810cb4dd,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_65424889-b8e2-4207-baf8-44e1eca627a4,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_659975db-94ad-4de9-bdaa-b2b3adff6e8e,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_d1ab8ef3-bee9-4504-8466-71859a406851,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_0ed22473-be4f-4c2c-ba25-636a574cda90,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,eligible,,
human_medleydb_da32a44f-0d57-4b59-b7e0-9e3a8c6caec1,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_6dea6f4b-aba1-4812-9c10-f79685dd3a8a,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_da672ef5-9e5c-4abd-813e-f8bdc0b24c18,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_6f0c81ca-398e-489e-8759-2a567109e380,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_f5cabd03-fde3-4534-94e3-77a3330eafd2,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_0c48a5d3-0721-4218-8969-dea783707af4,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_c367d0f3-b5ac-4839-8178-3995d68abc52,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_95a3afdf-6195-4bb8-84a3-f65c5aee5973,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_8382cc63-0061-423b-b21a-825422d870b0,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_8ab8119e-d5a6-46a0-96ca-b92e704b65eb,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_05cea7bc-5266-4851-b515-47049b2e48e0,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_54e97451-b853-4fab-9a22-a28be7d9e69f,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_3cef2107-a995-4bf3-b2d9-8e6159703e87,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_8794fe08-3fdb-48f0-b55e-2b7db031580b,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_95d6fbe3-7e8f-437c-920a-d44d92bfe681,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_db130824-ae33-4dcb-8a43-d25cdddb9aa1,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_b6de3084-7ca3-414b-806c-9d8a6cb5b0b0,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_9aedc5eb-c9d6-4de9-83f1-bca32f6151d1,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_medleydb_d41fd98f-4366-4dae-9ed2-0db5296c21b3,30s,human_medleydb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_f7a94943-53b5-46c9-af42-a38db5492886,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_d7ac75f4-c00b-4a70-9cb9-19ce88d45b1f,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_25c909a8-5346-4ac4-872c-5be5c75b8903,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_f4dc370a-5c61-469e-8b81-6de70b83f45b,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_dcdc5e9b-599c-4638-8ca5-669e02db4a6f,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_9afbc5ac-c550-4e50-9e04-76cc71fbd2bd,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_d0847684-24cb-4df5-954c-31833f6504bf,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_90a3c5f6-d798-4f89-a4bc-b9016a56252c,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_783f331b-5844-4ed3-8904-7fa25e94f182,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_140d4cbc-23d6-49bb-9365-51087a51f3f8,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_0849b9ae-be4b-4d60-9b0e-ac629867de43,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_59675e1f-d5ae-4a35-adcb-6c19afe51aa2,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_42b4b059-33eb-48f9-8d69-efd1578c6998,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_97062af1-df66-457c-b029-8872f5b544f2,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_ca34b92f-fec4-46c1-a8be-61754d1dd6bc,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_a38bcc83-084a-4cb7-aed2-0467148b25c6,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_b2b799b0-507f-484a-852e-b88458a767e0,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_573706eb-fcd9-4794-b90e-6eb38622903f,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_3fa79c72-190a-4978-b3ca-16c1dd9c08b8,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_e85d3df9-e7b0-4c3c-9609-c8439b346b45,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_a98caa0d-4f70-40aa-89b0-5fc6f2116259,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_f9651a2d-0f4b-4eb5-8fb0-1d6b98e689f2,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_122594ab-7f7f-4466-ace2-70bb7dfc65ec,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_b431c56f-eee7-404c-b34f-91232f3ad4b4,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_bdb73cad-3baa-4c57-824d-830408d0d33e,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_2f7d856b-1077-4b67-82d7-56fe28fe2cf0,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_a853da2a-f788-4e75-b637-e41c2aec37a5,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_e3874d07-006a-4d63-b170-eda0bebac644,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_3c0b5a76-ce96-489b-8c09-6d69b28930b0,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_2331166d-00a5-49d1-afc5-cca01d02406d,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_c483fd5c-f858-4eac-b9c7-aaaa54d447cb,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_ab390c58-8d7b-48dc-8c56-a89344f1993b,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_42aa265c-d51c-45ea-b8d9-5bc59600699e,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_b9735680-8262-4199-b72a-92cfdc0c01c3,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_36341fd2-a99e-4311-ae3b-fb3d6b201814,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_75733518-dbf4-4c25-8f16-f9e48afae2b6,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_02f8fc2f-fcea-4152-8377-18c4a92b8bbb,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_e9544b0e-b580-4795-b3c0-98efc88d68ad,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_b88ec226-5183-46f0-adf9-423c0a4bc64b,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_98ad7b75-399e-4968-8474-c2207ab0482d,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_aae42673-c400-40cf-a342-2058dba4e8d5,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_0e127183-69e9-4337-831c-dba2866d4e78,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_8a856b82-d7b3-4383-90cf-ef9d92758ce6,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_ff8220e1-17d4-42b7-93c4-4555235a1e92,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_87b1a65a-875d-4cc6-89c8-dfce8ecc88b1,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_1a43bd92-e9df-46e6-b696-ff8ea2181025,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_b6ab76ec-306a-4a85-87ca-e0fbde6f22c7,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_0044badf-486e-4d18-ad18-ba6b43785928,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_4c1eb8dc-e464-41cb-9bc8-0d4b72b58e10,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_d6a3195b-b9d8-4103-a69d-c35cd5209c4f,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_cd23b2c4-029b-4ac5-b745-9a636b8c344d,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_746c5ae1-71b8-4f07-9595-503f57b99a94,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_a41c1e12-9d01-4cf1-b1f1-c30139875044,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_afbc20f5-95b1-4710-977c-6cfebe05381d,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_bce4d25d-80e9-430f-9556-427fb178eb87,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_dd98ca82-8952-41d9-8a6e-4f528e9cad06,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_fbbc0051-ea72-4375-ad3d-5dbd26f0cf94,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_fa481532-149d-40c0-af8b-4943c34e6bf1,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_6bbefc2f-9f18-46ca-b0de-9dc98d806a9b,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_425d1532-8f32-4246-a2d3-d9eac74918ec,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_fc720eb1-a4fd-4794-a67e-acf3f9f5ec6a,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_26a7a156-9ffa-4ea9-b46b-638d38431076,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_a859eaf9-d457-4756-921e-efeea3f156cf,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_ab9e54e9-7b64-457e-a17d-87175b203031,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_74e96d75-cfa1-4a62-8bc8-a35317eb1840,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_e9ff1724-8f56-44a8-877a-782de7013771,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_66a041bd-34cd-4e65-943b-f3d4cb174355,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_780a2bb2-0666-4f2a-bfc3-f9a89260c9fd,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_7c066c0d-33b3-4f99-b0ad-f34941c87472,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_1f79da81-65ad-408a-adb2-da28b5a3a252,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_7a5a08f6-428d-4e61-af9e-647f98f96bc9,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_9c3d8b8e-14b4-41b6-9dac-e3e375810bed,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_549277f8-d550-4c7a-a02e-b6df05f463bb,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_f315d9cb-6056-489d-9047-5d1ed19c8861,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_43dd139a-9cd6-4c61-b4e9-9487f4138925,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_bba7c2f2-5913-4e39-bb0c-13884bc894a7,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_a2a55d67-7bb1-4e20-a552-59da32586ae3,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_f4872c3a-1bd2-4b38-a68a-2e7214a95c2a,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_a57bb1ed-51a1-445d-8c99-3b789ccdf06c,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_4829ee1f-1e5d-403d-b289-cebfbdd85bc1,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_830ce3b9-c862-4602-8f1d-a9553de1eff2,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_a1d09860-6966-4c5f-9811-ad24acf6dbbf,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_63782a17-6aac-4361-9878-87e11b1f1a41,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_9f7d881b-e36d-47ae-ac10-0966e8edbb14,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_7c45cf52-5862-4dac-960b-974eb36fa272,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_3f10005d-d339-47ce-aed7-da12ef756aa4,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_c7fc1d66-b5ac-4bb2-9240-6eecb13cb03b,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_moisesdb_bce40ceb-daac-45e0-a7c8-103bca249bcc,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,eligible,,
human_moisesdb_f78c74e8-56c0-4c18-9587-c887b22da404,30s,human_moisesdb,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
