id,model,hf_dataset,hf_main_revision,hf_parquet_revision,hf_original_id,source_parquet,source_row_number,raw_sha256,original_sample_rate,original_channels,original_duration_s,standardized_sha256,standardized_relpath,crop_start_s,historical_role,historical_group_id
aime_stable_audio_v1_03875,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03875,0149.parquet,21,6041d37c2d78d440ff2cf089f223456ebd582437f5cd0016792743436f2c0981,48000,2,10.0,8a90879ef92bf036e7fb886bd6ea314f744b7993b274eea73e8a2bcde7dd9880,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03875.flac,0.0,development,aime:fdd8bb395c4a37a9
aime_stable_audio_v1_03876,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03876,0149.parquet,22,25a91537d28b7f831e25c99c239d7680dd8ed033c3ba5cb38b0bf02a00700b2b,48000,2,10.0,e2b6ded311bf04a29d4af209334a832ef1b6a89a866dfeaf743e3dcc7e5d8e76,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03876.flac,0.0,development,aime:f49c5479f43b80c6
aime_stable_audio_v1_03877,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03877,0149.parquet,23,315204b24ff8d75de7945201bd6404a9ecc5dfc2d43d5a38d259891ad900e3de,48000,2,10.0,34aad8aed49d5d38ff2b8d514aa3834cf65fd5bea272389787bc0cb76c50b26f,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03877.flac,0.0,development,aime:1d5edb2953576885
aime_stable_audio_v1_03878,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03878,0149.parquet,24,eefbbfab278105e2151380f0b04224066ff9cf26aab3215c564c5dc8c5be222d,48000,2,10.0,444b464cc53c3bd876c06c735d83bbe3cacb5f7bf259725986bc1e797dc3c72a,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03878.flac,0.0,development,aime:001a0a48562c812f
aime_stable_audio_v1_03879,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03879,0149.parquet,25,755a11693616755da85b5a1aef34664e21bb6d5bc5e519716c972831b9d086bc,48000,2,10.0,d8e22dacea9778e5fb78086091c336c6c3fa1faf9dda54b7fdc8a69a524b8967,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03879.flac,0.0,development,aime:fdebe67c6197eec7
aime_stable_audio_v1_03880,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03880,0149.parquet,26,b2f316657ea550fa141fd5a0ded6e5af96148d3bf97d940a018262c2ed358c0a,48000,2,10.0,be65ede16755632ec60435832d4ef86e84e7ccb744288c5acc0b076a651155e3,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03880.flac,0.0,development,aime:48c374447a031aab
aime_stable_audio_v1_03881,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03881,0149.parquet,27,dfb06aafe3b4985c8072767daaef3b893f2f29801e11e597af820a6ca14f9a56,48000,2,10.0,8302ef4128ce8b1bf67b62b26212ae3a1509ab926faf5a9aaca93cda78e37903,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03881.flac,0.0,development,aime:e8b2fda58a3e2a02
aime_stable_audio_v1_03882,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03882,0149.parquet,28,25d206ebbe5ce686e15a43dc69997abb6a1997491b3c3d090284a5ea2f808bb5,48000,2,10.0,adcf67bd84763b49359719d76b4ba39ca29b78721bd5b4b196897add40b6d1f1,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03882.flac,0.0,development,aime:60c9d18642d46200
aime_stable_audio_v1_03883,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03883,0149.parquet,29,47f2d2214403ce3035e1bf4d2511adaa4d284b0a6842a72a90031921479f2d8f,48000,2,10.0,941013663dab73c08bab51067d025a10087b5da40f39b627ec22cc815c3207c6,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03883.flac,0.0,development,aime:ee3a2143a431f499
aime_stable_audio_v1_03884,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03884,0149.parquet,30,ef00f5dc93e7bd52f7425ae5c95e10155499f69932e47392a42861b074129829,48000,2,10.0,65642c834a53b445903146a0bf9d79d0009a7bc7c7d96cb9ef605c3621621fa5,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03884.flac,0.0,development,aime:23c7a66b9415e156
aime_stable_audio_v1_03885,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03885,0150.parquet,0,0bfffe6d2762d811a4060eda16fc924195c755274f408b02b17c6edb489124c7,48000,2,10.0,a9471c71b18ea18905db0d9c68db1ee7cab3fa502401bab0ef4670ab1677a3e8,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03885.flac,0.0,development,aime:8fd6c9042346a453
aime_stable_audio_v1_03886,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03886,0150.parquet,1,70d4a0b1e4a8b2b7e64fdcd79826d623fe97a9ac1a16adf4ca1e972f180678de,48000,2,10.0,1c1b1f22bb25077ac284922b6891a91198a3fa38566a5f3a19470cf5ca43dc7e,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03886.flac,0.0,development,aime:02a43823f48d7848
aime_stable_audio_v1_03887,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03887,0150.parquet,2,ee62ae548300b46028d75ecb20472ce314368f11021ac09400c324e0977e23ab,48000,2,10.0,b6f006e16a76f8f3408fb20291ab6b4beb692a8158f5d623ed32f3b455b4b8f5,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03887.flac,0.0,development,aime:79efafd5ea899f92
aime_stable_audio_v1_03888,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03888,0150.parquet,3,ddee7740f4518330849f60b71d3219ab80ca640f95d63e926bb62bfe2dbc129e,48000,2,10.0,420298ead6f0e5d91ca5326b18b8c0dbaa5546146e1fe246d83fd9f7112218cf,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03888.flac,0.0,development,aime:fe6d5e518931a263
aime_stable_audio_v1_03889,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03889,0150.parquet,4,ac3b48394ceb7b06287099023463f79a556de80961c77fdb63efef0756dbd3e0,48000,2,10.0,841de65d50112927fa0f97d4605589cc7a5e12481d363fbd28aa118cf303e24f,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03889.flac,0.0,development,aime:f35323b5836eaf99
aime_stable_audio_v1_03890,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03890,0150.parquet,5,701e8a1b55a10d06f7b8a47101da4f9a28788a674899f41317819ae08ffb5c0b,48000,2,10.0,af6def00aa3271be410c6654ce715fcf98790f20610eb51359c0b408375dd8c3,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03890.flac,0.0,development,aime:b2854b33b2cf9116
aime_stable_audio_v1_03891,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03891,0150.parquet,6,156145fcae2d6934adc1b7a73fda8c9c2bcb6c08fcab2f6ef68390061fc8919e,48000,2,10.0,920ff8d72c6d51eb94f41894c968d825211be7cc445f51e84692c236241b3a92,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03891.flac,0.0,development,aime:9b706b62a1052c98
aime_stable_audio_v1_03892,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03892,0150.parquet,7,05ac433def9274333a326155ee8d2868b750d978f251ae952b471c269aa5c403,48000,2,10.0,18cd797820b91c0d4da93b90002279bd10e0d693ea308b6d473ba1375cd9e119,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03892.flac,0.0,development,aime:91f155fbc22af56f
aime_stable_audio_v1_03893,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03893,0150.parquet,8,7ecccd4cb85675d89a9983c9bee653cfa118cee27d92208c242664cec67072c1,48000,2,10.0,0341a0bac7ffb811d731519e29a78422f760ef11a9dc576e88a20cf3fe10c3ed,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03893.flac,0.0,development,aime:0ccc573719a7f46d
aime_stable_audio_v1_03894,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03894,0150.parquet,9,f47ab879f64130f19e999bafef797bc62cb6178bf15742a71cc68429f13b56e6,48000,2,10.0,537def598882b016a2da5838a3f0cf07cc161744117b4bd553b411264692d402,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03894.flac,0.0,development,aime:6a8a758cce094f33
aime_stable_audio_v1_03895,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03895,0150.parquet,10,7d75b8afce08723a321843694a025d67bf79b1d5a1d357d880dd45d96acbe62b,48000,2,10.0,a0548f14b74c88e852a90a4a2d138121f27cc5f1807f9804773afa5804665cd4,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03895.flac,0.0,development,aime:4dc0f2d6d53a3239
aime_stable_audio_v1_03896,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03896,0150.parquet,11,493873a23415f5d00a613fae289896abc87282f0311e39f57570ed12fbf9e6b8,48000,2,10.0,6918b7388da9d0e8be52e1e3cd664d631be6fb462b8d2bdecebd830f220f3c4d,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03896.flac,0.0,development,aime:d9e3d1be33503e64
aime_stable_audio_v1_03897,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03897,0150.parquet,12,ddba0041bf1b839fedb694e52ff7d21342c803c7301264ad201bca67df957ea5,48000,2,10.0,44817e032d5e7d9b59a3f67829055b599ea32ef389abdf8183011e399373ef34,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03897.flac,0.0,development,aime:d4fcddd4078efd57
aime_stable_audio_v1_03898,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03898,0150.parquet,13,5d26aa278e6965e943953c0121eb2ea2b2cc4420e91b3d209c3ce3e49e68420c,48000,2,10.0,73669664dfccc2af761d64fbff7ad1fffe87bcae63d79d5f5fe173c204b98cab,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03898.flac,0.0,development,aime:bb5e616ad9605868
aime_stable_audio_v1_03899,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03899,0150.parquet,14,89e135d94236b518c55739b3acc4541db67258c7b8592d034d44b4324d55109b,48000,2,10.0,c2fbdefefbf7ce82b536208431c6bcde78f47db4c41744f01cfecf20a005ce83,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03899.flac,0.0,development,aime:916e732f7209b91a
aime_stable_audio_v1_03900,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03900,0150.parquet,15,0ea1f696df3975979fe76a8f5b1d5aa7a2291a68d962d5d1b618619095099bbb,48000,2,10.0,89f43923faff771b9a7013743327bd76f79c7a46a18b4a0d27d29e9d54cf16f9,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03900.flac,0.0,development,aime:88a151d58d2c1b12
aime_stable_audio_v1_03901,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03901,0150.parquet,16,85edeecbff911a5daad0ff1d6f84ac71cfcbc5937871b79995a4f53d175be036,48000,2,10.0,a651948d2dc0c84776451ee2a897d6f78ce0c42c0bd975c2f813540b64f8cc71,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03901.flac,0.0,development,aime:e755087b30d882da
aime_stable_audio_v1_03902,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03902,0150.parquet,17,b9a629f87b2a04986ea2688c80f9f50e4d9cd1573814de1c99933ad4c762297c,48000,2,10.0,8289ba1150789b8e3aa17f984c0357d3364c4abc816d1998bb79a8422db5f6ef,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03902.flac,0.0,development,aime:f618429a7a965a8e
aime_stable_audio_v1_03903,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03903,0150.parquet,18,b59eacf70e38001a63bd19d6f143d93cee7ad2de27e08844c9d1a5df71d327b2,48000,2,10.0,396e7748bb4346621592c4f9f6bf1b3bcb81f0aa4b96a90bf58ed23ae54e2b42,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03903.flac,0.0,development,aime:114f4f28ae0b42ad
aime_stable_audio_v1_03904,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03904,0150.parquet,19,e910fd7d670c518a3d11c0debcc896b21318417be67bf9613500e8492706c8ae,48000,2,10.0,f39964e4ea624399cf1c410b9c07f6709172536b551188e7ba801088fdeabc30,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03904.flac,0.0,development,aime:da9cbcfbd337dfb0
aime_stable_audio_v1_03905,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03905,0150.parquet,20,83a6491fb66637d2a6086ca4a34865561b89f0a5c37cf72545204a9003ac690b,48000,2,10.0,3374ef055df308b32befcb9e85a9218ad9d7d223fbb002054ed8bc90362fed59,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03905.flac,0.0,development,aime:7397153766f477a9
aime_stable_audio_v1_03906,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03906,0150.parquet,21,528e8da739e4cbe2cd3b412898e27920fe562381e6be3a3be5dfd39f8a213238,48000,2,10.0,73be03ae59165fb61e4bc71cb8a20d7bea555e820235d662f28954606da0f278,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03906.flac,0.0,development,aime:2fab39bd97f61f43
aime_stable_audio_v1_03907,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03907,0150.parquet,22,8e13e33b202c41b907fda0fb0fc07c51f60e5307abb17cfbcd92b4ee0debb0c6,48000,2,10.0,b4228ccbf2c0c46ff8a31e953378bc608d99c0e729e952666dc0a243c17a808f,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03907.flac,0.0,development,aime:03a6ced3a683b7a7
aime_stable_audio_v1_03908,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03908,0150.parquet,23,d0e3b33c152b83cbf53b5b86082b1bb600a779b729b8cf44151cf6503cbeb41c,48000,2,10.0,d5e94e6395bca6db55a86e77335697a2f1d276ccdafa0346f441a6e4ffbb84f6,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03908.flac,0.0,development,aime:4452f55308439a9c
aime_stable_audio_v1_03909,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03909,0150.parquet,24,cd377ea304dbb3aa41333de8423880ddf3bd46ea7013f69d36397ec2ed2ff398,48000,2,10.0,35c2fc2065273a9bc68ce273d1a3d29eb27de201f1dedcef2720dfd255026e21,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03909.flac,0.0,development,aime:50d4a0f7d88db787
aime_stable_audio_v1_03910,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03910,0150.parquet,25,930bc75a4b0079c3a32f17cbd41ff497600ad69b9fb9bb8b19feb3e6ac79dffd,48000,2,10.0,8f4c6a6bab0888c98e079c011ad8f32a51a0a053d1aca085883608030ebf4435,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03910.flac,0.0,development,aime:edd5bb4763c6eb09
aime_stable_audio_v1_03911,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03911,0150.parquet,26,94bb28b468aeaf1195405433a8f695fedfaf55f11db90705da580ca653bce7d6,48000,2,10.0,2421b5621456a135788a45aef686286d168deab37c41ca8698ef9282bad43603,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03911.flac,0.0,development,aime:4aea9a4c8124cdb0
aime_stable_audio_v1_03912,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03912,0150.parquet,27,a626a7e4a7679e90c475dde283c000eb7406431babe55509a714cff9d7bedfd1,48000,2,10.0,64485d319e415a87645626d6ff203bd530b59d2d3b2b7efc4534384139d0fecb,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03912.flac,0.0,development,aime:f8fa5c14ade1a73d
aime_stable_audio_v1_03913,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03913,0150.parquet,28,cfcf7fb03b5bbe39b3b04adc49c2dded79dd3a678644da8a88eb8f108ac316ea,48000,2,10.0,ea6d6f17e952bd93cdea6bd7c34163063253726794ccb05e2a4110a43e0da428,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03913.flac,0.0,development,aime:5ea0731991fc2cf0
aime_stable_audio_v1_03914,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03914,0150.parquet,29,25a0d3b1ccaaf96551f52350f15169d0741ce9c63a00f1d040e687f2823ace2b,48000,2,10.0,15a967cb6e86c27a5f4c4a80f790e939d6dca179d7aa22fccd01d0106af7b25c,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03914.flac,0.0,development,aime:52e9ac0414509b60
aime_stable_audio_v1_03915,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03915,0150.parquet,30,471d2c2599948d295c5898424757e27921569a8cd094433f349f5e70476fb265,48000,2,10.0,0ff2da9516a316f0dc243924628d2957db9d7f91ac01be13da198ff22be32516,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03915.flac,0.0,development,aime:cbbc13961d50d67c
aime_stable_audio_v1_03916,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03916,0151.parquet,0,b57619ebeebc2c5645f91aca9dc3a28e31605c94b222e79da1dff1ebbfd9c1fe,48000,2,10.0,39045568b4968a8b97d1a2d884030cbb56d50e276b2db8b6dc6ad2cddad88f5a,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03916.flac,0.0,development,aime:15e081e5a0ac7cff
aime_stable_audio_v1_03917,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03917,0151.parquet,1,e79316baa4e984146eb9300befb044c0bc95c3c0b2346f80fe59a09501cd1e3d,48000,2,10.0,fe76a64d39489fa3755c1526804e0d1eed5aaf01131fac082aa112a3cc083671,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03917.flac,0.0,development,aime:186d61e3403a9ad2
aime_stable_audio_v1_03918,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03918,0151.parquet,2,f654fb53513558b1ee7d5c74a1a1b007fa25b0c58786d28f72a6b3af9c9de0d3,48000,2,10.0,f9c230388acbb47873f9527616be899c553af96c86d5bfa27ca8cc4c4e27ad98,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03918.flac,0.0,development,aime:85d05a74bd71a6a4
aime_stable_audio_v1_03919,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03919,0151.parquet,3,6e9b59b3c653e05f707779fa5fe7e72f9fa348cd2ba0defbd5705e902f1b1311,48000,2,10.0,b9473deba0affbf3551d87d238a4b9838f10f24834c12e13e37dfe77e71c5aaf,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03919.flac,0.0,development,aime:5b16a0404e96eccf
aime_stable_audio_v1_03920,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03920,0151.parquet,4,78cba8dc3130a589eca9cfb49e069336ea75336d6cce215b831e4f50bf040ab0,48000,2,10.0,21ef60c97c9196ba0164aed6cbaeaa36e2bf6b5a4d6b4134b225e7a56f99b508,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03920.flac,0.0,development,aime:97734fd37f522743
aime_stable_audio_v1_03921,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03921,0151.parquet,5,d2e83bc901edd62d0205ce6f33a9ef8210e80496d2e419341d73076b7a0dbb50,48000,2,10.0,3d998913755e55805a5bf8dcd8ab8864eeadd5616deebc2f653260af9ff9bc62,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03921.flac,0.0,development,aime:b6b0a9e37a782842
aime_stable_audio_v1_03922,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03922,0151.parquet,6,2096f0e83fee682abaee41ff5b987c0c7b3710f98cda7c001dda1fef5bcdf676,48000,2,10.0,df40675905e963128ac7fca71c80de8d8f58ddab50144c5fecc7f2c21fe7513a,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03922.flac,0.0,development,aime:edc60af3e40b2ffc
aime_stable_audio_v1_03923,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03923,0151.parquet,7,ad53f129ee1f0914fae7a1804244578d0712c4bd529f97ffae5743490ea0eff6,48000,2,10.0,6fda36a78b89bcba16e9a95075b99d75b64f1b5d1091499e44d127077f0b9aa2,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03923.flac,0.0,development,aime:b5e947310702a8bd
aime_stable_audio_v1_03924,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03924,0151.parquet,8,d30157dad645ba96d09b31ea8cac50b1066854b46e7614fcfba014755d7e4e27,48000,2,10.0,4db8974977e5c36e515e04b7937bc423fa0e109c192b1a113ac71dc95127e38c,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03924.flac,0.0,development,aime:937c51820ea19c96
aime_stable_audio_v1_03925,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03925,0151.parquet,9,dc710f575d7b204f8b43c1d487eb4a147b50e8c42d91d6d567119d86c09e1eef,48000,2,10.0,88b861f951dbf763c47225231c6dbc9033b2dfb4ec1424093112dd373e93b375,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03925.flac,0.0,development,aime:1929dc163c072644
aime_stable_audio_v1_03926,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03926,0151.parquet,10,d7131b1296002c1c8743ca423a95ff8acf4776a40b293eeff18f26952ab89c42,48000,2,10.0,ee2c5b297bb7e5119ee12be8f3ac1840b6af8a8db8c3f4a07c5cab4920a8ba41,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03926.flac,0.0,development,aime:371dc847cde66987
aime_stable_audio_v1_03927,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03927,0151.parquet,11,220984fa6317f3dd2fd05c7b29d49baa725a8fe70104acc210e7d2b1c7854102,48000,2,10.0,f507ae523d62b27b20698b049b2233d5363f1038349846a1677b42a82f66a87d,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03927.flac,0.0,development,aime:20f5c2903de3994b
aime_stable_audio_v1_03928,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03928,0151.parquet,12,a56dac27fa162b7f944aeff5f2a7713f8d3f1b130d1dc77809fcd5addb1ff2e5,48000,2,10.0,d851fe5c68a425e6dcd34866b7d9e7cf4d27185d47fdfb7f735281e6fcc6bece,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03928.flac,0.0,development,aime:c4b481a07349c2cf
aime_stable_audio_v1_03929,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03929,0151.parquet,13,1c866d44a379aad5c60e44652e724d532ec68a472574dbb4e5f7b70d6fcf76d6,48000,2,10.0,d9e08a46e63d5158f5c81b3ed56e3cfe3184e08cb68eade5e5da0b90512480cf,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03929.flac,0.0,development,aime:34d6eff1cffa69e5
aime_stable_audio_v1_03930,Stable Audio v1,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,03930,0151.parquet,14,f7125b98754cc84e4070f551c5f24f02b165698b046b7659747fa72f3d33de30,48000,2,10.0,b309bc0bc440ef6c11e18a9bc608969fe22b86ae575f6ec5bec3ac9a456749e1,clips_10s/aime_stable_audio_v1/aime_stable_audio_v1_03930.flac,0.0,development,aime:b51540fae9a9864e
