id,prompt_id,label,source_group,role,group_id,native_frames,native_sample_rate_hz,source_sha256,source_receipt_sha256,eligible_native30,eligible_native60,native60_start_frame,native60_frames,native60_input_sha256
ai_yue2_muse_cn_suno_cn_023274_0,muse_cn_suno_cn_023274_0,1,YuE2,development,muse:suno_cn_023274,2689856,48000,154d6ed7038971ab2f6301d47e4c7a7ff36d8c5c98877081af10304752fbbb58,abe75f0d2a9c82181c139c1c84da3c8ae49951466c3a7ea1ac4de2b9429e9ac5,1,0,,,
ai_yue2_muse_cn_suno_cn_023399_0,muse_cn_suno_cn_023399_0,1,YuE2,development,muse:suno_cn_023399,2088896,48000,e54c225c3f6e6266262ff2e61ef9c445f3e0d153b6695d1984d82c000fb4ebd1,4f0e6add60e3ab8209ad3454fe3f3c849d90a35a1b4896198416b2349b708e0b,1,0,,,
ai_yue2_muse_cn_suno_cn_023450_0,muse_cn_suno_cn_023450_0,1,YuE2,development,muse:suno_cn_023450,3263936,48000,2a77fb118cd0d45532807ec87d24f78a03b5edf238676bd5bbc9e82b7cd6acf9,5422a2bf3cc503e3074933bd44b56bab2693239cf4c7826ba9e3d78e05c4b2ac,1,1,191968,2880000,0c2b076b0f9b55b6fe67c420b0b19b39aa3db46c4f1904126fa23bd884bfd5b3
ai_yue2_muse_cn_suno_cn_023486_1,muse_cn_suno_cn_023486_1,1,YuE2,development,muse:suno_cn_023486,3465536,48000,6a616ea14646a4739419a98504e5c957ce65414cf24da56ec9b46a1247c8bf35,6f6825e2e37b9eb571eafa7d83faa388f1b3904123cb03008928b7f94c6fc463,1,1,292768,2880000,f5597739774ae368c45b924acff4220b37150a86e34c2b870d0f861ce0d4fe82
ai_yue2_muse_cn_suno_cn_023805_0,muse_cn_suno_cn_023805_0,1,YuE2,development,muse:suno_cn_023805,2384576,48000,02f08588c17e0ef63021c79082402def537a2011548a3f9c4c804e4a36ab65c4,68910f0ca69fda9335d0da86366c11daa2dd92d96f3440070bd1cf6d6c3b8876,1,0,,,
ai_yue2_muse_cn_suno_cn_023829_1,muse_cn_suno_cn_023829_1,1,YuE2,development,muse:suno_cn_023829,3279296,48000,61ca7b78e2a6c1827e4bf9530de358153be549d8186f7f4c876451cc9e5406cb,07c764ec687a532cc74fe89cd688f1ca3e045a2b39684a05a56c9d65c4e73caf,1,1,199648,2880000,fc294fa741633a364cf2796e2888c4ff72de0e11fdf6972646b6e8a98bb8b0de
ai_yue2_muse_cn_suno_cn_023885_1,muse_cn_suno_cn_023885_1,1,YuE2,development,muse:suno_cn_023885,2876096,48000,a96a042397d20d4eeffd0a59a307c6540b8a021a298b2e83f04c6add46a97444,d8fdf4ceff6742d014601d1e9b35ba1656baa703086dcec0df493dd74c0f80f0,1,0,,,
ai_yue2_muse_cn_suno_cn_023910_1,muse_cn_suno_cn_023910_1,1,YuE2,development,muse:suno_cn_023910,2607296,48000,6b5ba53d9702ba7a8e45a63e6fa040ad0f60636374233f01faac486dd67e3a1d,8942d796492687d167b159252c2ae2437e842456a060c1ca5a2461525ab86c9e,1,0,,,
ai_yue2_muse_cn_suno_cn_023964_1,muse_cn_suno_cn_023964_1,1,YuE2,development,muse:suno_cn_023964,2478656,48000,4dae9068fd9e331d23ba9a516089c694c437d842c9130d933da7a896114b8adf,bdac473405b41a852a97905139102b2054449ae538681b5f5f41d7a5bfe048d9,1,0,,,
ai_yue2_muse_cn_suno_cn_024178_0,muse_cn_suno_cn_024178_0,1,YuE2,locked_test,muse:suno_cn_024178,2743616,48000,39bcafd3968feac802cbc03ffab546fad790bf460cc1e3add97ac9d40ae19035,3aacc3e5fe5e5495419ceacad000b401f74f214e34fcf28790c30929f1d5a9a6,1,0,,,
ai_yue2_muse_cn_suno_cn_024218_0,muse_cn_suno_cn_024218_0,1,YuE2,development,muse:suno_cn_024218,2997056,48000,dd918535d60ba9d217513dde7448f0d86ed22077de81d29b9d15f981bf57ae3f,266d36c23e479b70cdb431c8c9fddb0075d5b1555794e2e2e21247e4ba709913,1,1,58528,2880000,df1f9a92a5f81830125a0a1979118e92d4edebadc642d82d2a219927f2ee299f
ai_yue2_muse_cn_suno_cn_024242_1,muse_cn_suno_cn_024242_1,1,YuE2,development,muse:suno_cn_024242,2782016,48000,4545dd574b336b19fad20406c2b700bee74161ba829d167fbdbf5eb53b27dc17,069af0513db94266d8149f94f1f718209e9d1ba5d97033f205b21e123455de8d,1,0,,,
ai_yue2_muse_cn_suno_cn_024403_1,muse_cn_suno_cn_024403_1,1,YuE2,development,muse:suno_cn_024403,1543616,48000,ce4b6cfc7a10f6bcdc761e99a1f4f01732095793a6a970c650b6ef47790881c6,db69d0341f55d10e8e00e3edf058a5e71ad87a3efba146d855e983d375beb3f9,1,0,,,
ai_yue2_muse_cn_suno_cn_024482_0,muse_cn_suno_cn_024482_0,1,YuE2,development,muse:suno_cn_024482,9325376,48000,e9dce10536b9fd9259128b7f314f2c547de73ee889b3d73f89a5734e5db0fd22,08f854b8e6875f01e8e22de398b597ae8ff641aca5148ae2fd4fbb3d5c25a674,1,1,3222688,2880000,ba3711746f8407087e908bfc3484e646441c6f1cacb79ed5a17ded14698dec84
ai_yue2_muse_cn_suno_cn_024491_1,muse_cn_suno_cn_024491_1,1,YuE2,development,muse:suno_cn_024491,2636096,48000,ce5c93d3bf324e3f7497f5c8f40e48445da9b7f1b9c13d5d0b32cc556efa66f2,d5a795c909a4a4e246fe3933aa73aba1ec9d0dacf5ee19c9e642094aeba10f54,1,0,,,
ai_yue2_muse_cn_suno_cn_024565_0,muse_cn_suno_cn_024565_0,1,YuE2,development,muse:suno_cn_024565,2860736,48000,576fee75541e1a1a392b04e728bd81b4dbdcd525f7f1d5d23e3524368f981fca,badcc68f35bea97054bf012715f2187948d9a8ffcfedd6ad689e49cd1ddf3c6c,1,0,,,
ai_yue2_muse_cn_suno_cn_024662_0,muse_cn_suno_cn_024662_0,1,YuE2,locked_test,muse:suno_cn_024662,2799296,48000,1924b8aaafe29962abea8798dc3177c2bc9a77b4f2af5ae6661b4004ac8bedaa,8f3479ddfa1dafc6baa1fbefa3aa1f3b1664773c46cdea0e1983ca69908a7ca5,1,0,,,
ai_yue2_muse_cn_suno_cn_024768_0,muse_cn_suno_cn_024768_0,1,YuE2,development,muse:suno_cn_024768,4131776,48000,4597f743e9322bb7ce0c19c246dd890ce0f241611e31b07b128408a5e491bd07,1e89c835b56811fc18422d61ea9785fed18674717b28aa85f6e3bf4587e87786,1,1,625888,2880000,df983f1f416666f0ecd7cfeec2bf08eb16d6dba9640e3cbb1f6f7ba3303b7b7f
ai_yue2_muse_cn_suno_cn_024852_1,muse_cn_suno_cn_024852_1,1,YuE2,development,muse:suno_cn_024852,2390336,48000,dce5c43927788ecead22d2932e989dbffff0de3de77052ea71fb6ad5a6603725,adcd71156336bfd258d617f406e3911e9a8adb5caa5bf8838351ee76c4ca7fb5,1,0,,,
ai_yue2_muse_cn_suno_cn_024907_1,muse_cn_suno_cn_024907_1,1,YuE2,development,muse:suno_cn_024907,4619456,48000,e78b6464922ae2ef488d0b1d36183cb6d1bd56efbbecf0d7a3bc8452663b7429,f071ef6b1d37ea78d05e3e348a14afd3a3a78d016c623b2d1e1932274d61a543,1,1,869728,2880000,74a581a5f07b3e1a661dda0bca8b159341c5d42ba29088d0d325b63c70ef2057
ai_yue2_muse_cn_suno_cn_024932_0,muse_cn_suno_cn_024932_0,1,YuE2,locked_test,muse:suno_cn_024932,2058176,48000,16c1e63b0c2606d6ffc276e752a89f772c5a2fda9479e3378648b5488a306548,c146b6b71d1d46df958a4ee364e1649c5079648982163ebc766c3efb1bd37700,1,0,,,
ai_yue2_muse_en_suno_en_000171_1,muse_en_suno_en_000171_1,1,YuE2,development,muse:suno_en_000171,2305856,48000,19898c7dfea1e92b083f5c94c7670ce540bde075f5baf9177d3175b536024e78,c5e06dc3d407f0dfd42e93826366f306116f3efe6860e3bd49d037d1d78a7716,1,0,,,
ai_yue2_muse_en_suno_en_000178_0,muse_en_suno_en_000178_0,1,YuE2,development,muse:suno_en_000178,2638016,48000,d3442418244a1b9360cf31c3a5eecf52431f4afb3a258f2143de14cade460856,008c8091081a7690fe9ed6889294c4546c888ef68c53a2eeccc258ed816a08b7,1,0,,,
ai_yue2_muse_en_suno_en_000234_1,muse_en_suno_en_000234_1,1,YuE2,development,muse:suno_en_000234,2154176,48000,58a0d5bfb3dde4f5898a8db34cd8425b633d6c14b1da501a642dd994914466ca,c700459c494ae37e51d83426d06483a6bcd1fd13617f171ec62c2f16289fbf00,1,0,,,
ai_yue2_muse_en_suno_en_000300_1,muse_en_suno_en_000300_1,1,YuE2,development,muse:suno_en_000300,4556096,48000,c70a13ede964407553026064e19c7ac953e5f85343aa0d5ac089c838143f562d,2c29feb78eee2426d55f1f8c671bcc6a79e69eb8d61ee89cab7fbee7203d8953,1,1,838048,2880000,dbbd08e44eeccb9a494aa9503369b4102fc4203a92c2498e8982ed6fcca3ffe1
ai_yue2_muse_en_suno_en_000394_1,muse_en_suno_en_000394_1,1,YuE2,development,muse:suno_en_000394,2912576,48000,f32f166f4e0e397c23830f79b4957bda74158cf9032cbe174f1c1908b996f701,ed8826e33dfa87debb62d4b3b5af7acaeebaebd6970b5759ab9c9da5c1fe34ae,1,1,16288,2880000,951352584cdb60f2dc26ae29e3c56b53ebdcc3e53d8f799f84d53c7af687a81a
ai_yue2_muse_en_suno_en_000542_1,muse_en_suno_en_000542_1,1,YuE2,development,muse:suno_en_000542,2505536,48000,d9779f98ab1ccedec8f71d030e774eb82eb5184ca95523a2345ea01d57227922,caec84f615d3a91654ff2bf79e0da31ccdbaa5c90154e2a2fa7ab274c15176ec,1,0,,,
ai_yue2_muse_en_suno_en_000910_0,muse_en_suno_en_000910_0,1,YuE2,locked_test,muse:suno_en_000910,4018496,48000,2ca4db0377eea9525065a65d44596fd60a2620d755bf053ff7ddb583d0e856b8,774c4e909ffcff73ea5c516a00a0e553cd069acfd751f46fced390edb28b7b8f,1,1,569248,2880000,df67f6740831a508a207b9c07fe5ff0e124ef31e92ce87ea75311525eb1387a6
ai_yue2_muse_en_suno_en_000948_0,muse_en_suno_en_000948_0,1,YuE2,development,muse:suno_en_000948,4302656,48000,73855da0af3da18d2042610aaae7ad6cce89bf02e07197cc3e55e9a03749e7d7,7beea6e2bba2789a1968d38721a8b6a45efda89b5039e805c2ee15e34c8a07e6,1,1,711328,2880000,058b28bff3503fd74ca25f4f695ee0cdbf717aff2b2c1989e18c272d29a11afb
ai_yue2_muse_en_suno_en_000972_1,muse_en_suno_en_000972_1,1,YuE2,development,muse:suno_en_000972,3073856,48000,80cccaaef04028250db64261f20b8cea44e975e62da9cb0bbad6aa99e8cc9635,759e01ba42201ca4215e70953e63d24a4eaab62c4b4b44056661ab8d070e06c5,1,1,96928,2880000,4e10a926072fe858918a00b1043a57806294eda1072dfb829247735ca4a15e2f
ai_yue2_muse_en_suno_en_001129_0,muse_en_suno_en_001129_0,1,YuE2,development,muse:suno_en_001129,4400576,48000,78276bbea5c0da23854632d607ae6e4c20126539d6089635f6c60a926709fb2e,3d689d6e7a3e0685b0b304b95979d014406dbd71ad0cbbb49d12b287484ab293,1,1,760288,2880000,2958b3ef1f3691c8cf4a559933ab27efecb00ec6c9f44ddfaac27bfc906c0954
ai_yue2_muse_en_suno_en_001537_0,muse_en_suno_en_001537_0,1,YuE2,development,muse:suno_en_001537,3419456,48000,7a475bd0e99e3ca2c7c1b9285c801a0a9570e66bb5d83f8ca55ac79a1bddcf4d,e7b42645a79c90f8daf325695f940082ff6d7c02c7c2f33f092ff774b18e67ed,1,1,269728,2880000,b6e5825938ccd5ee27bac6158bda2ca7f2bf52ea6e959dc48e0c07929fb519b5
ai_yue2_muse_en_suno_en_001605_1,muse_en_suno_en_001605_1,1,YuE2,development,muse:suno_en_001605,5266496,48000,061b7e9218c8c6feb0f02c056856c68caa044fe8a40763f9d3ac4ef954eec697,a4cbd3b074e49d9133915119e6793940c48d29be45e02d48f73f7dad11461bf8,1,1,1193248,2880000,6f25c0c768f3fca2cee80a92126ce52acb404beddac1064638d3dd26a478ac1b
ai_yue2_muse_en_suno_en_001633_0,muse_en_suno_en_001633_0,1,YuE2,development,muse:suno_en_001633,4308416,48000,a3316382aa249fe3395957ef02a2264c5824839b027fdcb2f3f94db5b39e4cbb,4f4e37b52c33d06825567b06286d5308190a7bdad348ad0a8fc7541060730cb3,1,1,714208,2880000,d5bb367f34c9f708602f578cd96b6c47eaad8617754c4051bd2869212cfefd90
ai_yue2_muse_en_suno_en_001725_1,muse_en_suno_en_001725_1,1,YuE2,locked_test,muse:suno_en_001725,5590976,48000,0b41b13d9657da1046ff3330cbf89c076125efc7a9cbe64e89b6ca1dffb2e6ce,3b2f8536f211c34ec20004b8c64610cf3236c08f9a5a9ba72104e70d6f6b1489,1,1,1355488,2880000,e6fc4dbe48879930424b2ef4dd11736e08cf301ddbfea29e513573a2f1fe0301
ai_yue2_muse_en_suno_en_001875_0,muse_en_suno_en_001875_0,1,YuE2,development,muse:suno_en_001875,3446336,48000,b293e545e0bd831457c4720866b9fe5ce303f84d08e654533fd8263efc95392a,87525fa2c35802f4f2abef03a7f96975500ff60974f6974b7db82bcbf3da422a,1,1,283168,2880000,f26ebca4e02e6a7a6b76b94a86da2ad67a8f36379a3bc77eb8f296cb3546c049
ai_yue2_muse_en_suno_en_001913_1,muse_en_suno_en_001913_1,1,YuE2,development,muse:suno_en_001913,3340736,48000,8e37afbe9b8dd0f36b92cb8a4dbe75b595418422e13b14a646f75fb5bf9f62e1,ad187326fb3630f9f74aa5f419d597d7e3d48f47d693004b049c40a89b4ae00b,1,1,230368,2880000,89624a3d2645cbbf27eed3999383475df22288172fd43fbd55e1aa65d2dc9588
ai_yue2_muse_en_suno_en_002048_1,muse_en_suno_en_002048_1,1,YuE2,development,muse:suno_en_002048,5846336,48000,8f21a2d41794647b68e302ce8323faf78204f63a2999518804d1021e70f14608,0355793509adc59bafab9179b66e6e9e20e48f1be6c233bea0a8695b22cc7efd,1,1,1483168,2880000,baaed3dcc87b85c4de40e3faf65e16ea20d7ba517c06711d34fc730d36edaebd
ai_yue2_muse_en_suno_en_002255_1,muse_en_suno_en_002255_1,1,YuE2,development,muse:suno_en_002255,3935936,48000,3398260377f833f2b13971790848914ed20fe809a8ffb15f677c0ccdcf8ee6ed,194c099777cef86002684bbb669a36e81fa551a6dde0392810e42395bd0e42bf,1,1,527968,2880000,927de47e52405dcba127ef7e779fd0194fabb0ebc164bc0d97ef640b32411ad4
ai_yue2_muse_en_suno_en_002426_1,muse_en_suno_en_002426_1,1,YuE2,development,muse:suno_en_002426,5132096,48000,fbffa593c20b40f5d02eb5f05ce2e0cd8f40a527cc825f2dc34d054fd3a1f794,eed86f19725fce38a37ad1c67fb7e652ad60ee81e799bde74ebe3dc27ec4ad96,1,1,1126048,2880000,8a1395c61c566bdbd5eba87a462ea66db494dcf481c4869eacdf9c6af69bc54b
ai_yue2_muse_en_suno_en_002465_0,muse_en_suno_en_002465_0,1,YuE2,locked_test,muse:suno_en_002465,14194496,48000,824954bcbd83a91911c3ef6a99483cbfd01d0ff253ac56fc0b969157aaafb301,150a4ee5ab6a65dc985d8ccbfdb96a186d4d300c70b6320b6b38846485a90b8c,1,1,5657248,2880000,6e8775e2cff113e26005f1e068ad1cd8ec3262c4152ed66a0ecf7ce341273fcc
ai_yue2_muse_en_suno_en_002467_0,muse_en_suno_en_002467_0,1,YuE2,locked_test,muse:suno_en_002467,2933696,48000,834e3353786c1cba814c94adadec581f1f9b03e4129182a1a761b656761502b7,b49da18cc3dfcfcc3e316b62e711e7e3b88d7433bf510bdde316b8954b3e939e,1,1,26848,2880000,daccc7d139e18aa7ea882acae22f2979052729b9f36c1ab0373a26b882435f45
ai_yue2_muse_en_suno_en_002603_1,muse_en_suno_en_002603_1,1,YuE2,development,muse:suno_en_002603,3480896,48000,c0a82bbfbe2905e5af057dc4ea46547124a5a90305abf2bdae193f31a651594c,1d237c80cbde21d1d320691ee4448f7a66ff210523c6fc6c00ce173a6b887fb5,1,1,300448,2880000,d5a267550fd44be00c8082e74f16d7f691b55379577e36c332aed989ab31d22f
ai_yue2_muse_en_suno_en_002634_0,muse_en_suno_en_002634_0,1,YuE2,development,muse:suno_en_002634,2476736,48000,58272e822cc9f8c8bf4c6622c1dd08d88b6ad0fa4958037f17f1045543a42776,6246a26f192e6c9bef1eeb9f43c267973ece4342ac8b181e4de8dc5a672b2707,1,0,,,
ai_yue2_muse_en_suno_en_002699_0,muse_en_suno_en_002699_0,1,YuE2,development,muse:suno_en_002699,3642176,48000,2dd146f31bf6d88f66b78ba1790ac1dfbd8966ce323b13b2315ca41f5789c2ec,154915b124527a55be6d70b6528ae970a553d7b406d5e6538f30bd72635ea9dd,1,1,381088,2880000,d53356bffb4958a30068714efd0e68ce84ff2a4389fb3dab4c029651f70b012d
ai_yue2_muse_en_suno_en_002723_1,muse_en_suno_en_002723_1,1,YuE2,development,muse:suno_en_002723,4314176,48000,4f988b442e50203446d3bde9b49c11176329d80a495d2bb084a35e9ad929ab58,800ed27dfeeadb2c0c4d60d01b2ab8313b88daf0bb1c6e4b23f0ae494f7ed7a8,1,1,717088,2880000,4bd964b375f558d33ce1682a9365d453a65439dd32b6dc7d3249ca17a66ddf01
ai_yue2_muse_en_suno_en_002724_1,muse_en_suno_en_002724_1,1,YuE2,development,muse:suno_en_002724,3194816,48000,2b194b37eb988c1df67393d5ad09fb5746180dde584432ebbbe4f475124679b8,65ad660ba7bfc54baa38821a4a8c3dc637bf7ac390bbd469222ffeb2071269ab,1,1,157408,2880000,1e99ca8da0b147351256457422b5921c0033ebb8a3557a4d36539560c714ef00
ai_yue2_muse_en_suno_en_003147_1,muse_en_suno_en_003147_1,1,YuE2,development,muse:suno_en_003147,3555776,48000,267fed51681f38677f7991ec0a0e05aa4cdcfaa16f7dd9a3e905f268beea29fc,5f8fd39cec753964c75c0065fdef3ed34c2755eaa24bab5127b1b1bd8918ec64,1,1,337888,2880000,f5629d2986360299f7041770dded72c721b592b35262a4fb1fe6a7de4d233128
ai_yue2_muse_en_suno_en_003293_0,muse_en_suno_en_003293_0,1,YuE2,locked_test,muse:suno_en_003293,3786176,48000,9611bae40274dc8c6661e140ec6731de2fc413ac5a86d73261e3eb12ebe65af9,f5277b5fea79530c8245a7ad922eed6efdf66a00a0673838d7534c581a870215,1,1,453088,2880000,ab8bf604d800d919893d3434ba60f93fc1a5c95cec72a846da55bd2611cb9e0c
ai_yue2_muse_en_suno_en_003424_1,muse_en_suno_en_003424_1,1,YuE2,development,muse:suno_en_003424,2455616,48000,57518476c5f0b667b0498670ce64939a0f5046019f4466f28124749784c03176,23ea78bea9aa3dcc1d1ab49f5301a2c34714158c67829a76a0962660f81fab23,1,0,,,
ai_yue2_muse_en_suno_en_003451_1,muse_en_suno_en_003451_1,1,YuE2,development,muse:suno_en_003451,3766976,48000,ec86d30647512f4bcc26117440bfa861b9a8528120dc2bf26d2d1444726cf6d7,084b6fb6efb7185da61858f83b63ab8c1059b39ed63216544f7d4c23cbf40ae4,1,1,443488,2880000,8886329d8ca37d688b02311892f9c34da644f3a111214febd7adbc3a7779e6cc
ai_yue2_muse_en_suno_en_003642_1,muse_en_suno_en_003642_1,1,YuE2,development,muse:suno_en_003642,2707136,48000,db0403a4ad9490765b9cfa27dd437862f77e48d08d16c791c4a4fe5d75f92fb0,0d906726b449cad17616ec99ea41baf2bd49422d23a938d01c7d3c43b95a81a7,1,0,,,
ai_yue2_muse_en_suno_en_003666_1,muse_en_suno_en_003666_1,1,YuE2,development,muse:suno_en_003666,3196736,48000,799320d59531b92e8097b5ee79f8f3482ea3fff20a3d5f3082b5231231369ee4,aba0e5b2753df3d45e332b293a1296c6d2f0a1e9e9ebcfb0be763171d9898095,1,1,158368,2880000,d4430b4d660b380b42d52bdca9b2c7a09092a524ea4b9525c84d890810cfbdfd
ai_yue2_muse_en_suno_en_003903_1,muse_en_suno_en_003903_1,1,YuE2,development,muse:suno_en_003903,3676736,48000,0dff965ecb52a55591597f59f51fb677ea0e289e11f4d292c784fb0cd420c1ac,d7dfaab768411a25ed5c54f6b16ecd2478b8ceb915f70fecc40796563900f6c0,1,1,398368,2880000,424512c3f9e91673314ac79067bacfe1f0ccaeefdfec456cced1a0073d3bb463
ai_yue2_muse_en_suno_en_003961_0,muse_en_suno_en_003961_0,1,YuE2,development,muse:suno_en_003961,2244416,48000,e565b149b6f13fc2d3c8fb33e7e8931e59ef5577cb9942ed3d111d2c92ad0c2c,fdef0c20b2f37ab448e82b39ff08719a980cc281c7df7d148a5ea0648bbabcb0,1,0,,,
ai_yue2_muse_en_suno_en_004118_0,muse_en_suno_en_004118_0,1,YuE2,development,muse:suno_en_004118,2399936,48000,f2d6241c1ef6dd90e4a88c55176dc87fa106503cfab2cb060e1aab1637ef79c0,f77e62699f1983881c6be5ec4ca1cba912e824bf5e3941051ccfb4bcc3380e81,1,0,,,
ai_yue2_muse_en_suno_en_004217_0,muse_en_suno_en_004217_0,1,YuE2,development,muse:suno_en_004217,1722176,48000,c5bbd636056c673121a4318e5a78fec17aeee1c7ca624f47083c584e5f920895,acd7d4d048eb3cd1eae8777383a017129ceeae255d5ce4554796b548d9f7fd27,1,0,,,
ai_yue2_muse_en_suno_en_004417_1,muse_en_suno_en_004417_1,1,YuE2,development,muse:suno_en_004417,3081536,48000,234124afa47117a85d6e386ddd3836c137b6650fe92929494863bc56ba3cfee8,2f4e331902a1568eea7388584c2b4800d5fa8b8f6bbf1ac19b517941b54ada10,1,1,100768,2880000,c668e498e7b5d139b9873cd94b6ef7f9c66ee456fc9f0b6240f3acac1c1de458
ai_yue2_muse_en_suno_en_004466_1,muse_en_suno_en_004466_1,1,YuE2,development,muse:suno_en_004466,1871936,48000,088452a14cfdad368081621f66c1f86c102493c1d807a15afb8658856c4b5afa,c6b989ee426324d8d583539037c1a4e1d9662423395ffe8590923d9c737a9910,1,0,,,
ai_yue2_muse_en_suno_en_004478_0,muse_en_suno_en_004478_0,1,YuE2,development,muse:suno_en_004478,2390336,48000,16e1e110e44c03e8496b1afca76e0a4ba0ae0510c1c7389da410a8e6312fcbfd,109dd4e1ae73203d3307812fea7a52a53bed45b5326f47f27420cc26240c238e,1,0,,,
ai_yue2_muse_en_suno_en_004730_1,muse_en_suno_en_004730_1,1,YuE2,development,muse:suno_en_004730,2739776,48000,57e73896deddbe5dc0c928e2e82c4deeaa14af66d9a71c80fb9f04dcc3e72745,8619cd238062e6187599ea6c155d604babda7371cd3435cd06dd09dbf6e8444b,1,0,,,
ai_yue2_muse_en_suno_en_004749_1,muse_en_suno_en_004749_1,1,YuE2,development,muse:suno_en_004749,3598016,48000,738062c4aa356c4f22fb7286dec608d1935293f80d8a7f5829eb5e5a7330c948,58242888b6bfc2a47e8172f957e6f4dc8f6ece81c7133638a5f5241d457e11ad,1,1,359008,2880000,c0b349782cc4bc301aa658628355651517636e8b90ebcaa5e175858cf9784261
ai_yue2_muse_en_suno_en_004867_1,muse_en_suno_en_004867_1,1,YuE2,locked_test,muse:suno_en_004867,2040896,48000,16f50392f5b32c1759a20437ea75e74944a46484da5b87d045f878a18464ad60,51960d050f89f692c8367cafa75ec5443e92b0e8004b30e8bd25cf46ca7fd778,1,0,,,
ai_yue2_muse_en_suno_en_005012_1,muse_en_suno_en_005012_1,1,YuE2,development,muse:suno_en_005012,4172096,48000,182adf0f51ae8507dbba9ca5209e77b2ca806d5f034adb473c2be3d0aeecee09,9e5a23e6dc0cc911d41381c9015d2ac7a450b9b3326cefd8c67b2db275236982,1,1,646048,2880000,13b5b836dce5856e8e5bd0df7e08d5700559b0c45162594457a67e165e72b885
ai_yue2_muse_en_suno_en_005190_0,muse_en_suno_en_005190_0,1,YuE2,development,muse:suno_en_005190,4477376,48000,c0819901ff2bb8d6ff29bef0060cc00b61235e30af5175d49379cbe9d9e733b2,ec2fcf7cfcd45d54b1ab64b2d4a17e01ee7e2d7a5b6c6af8d2385bd0b178c068,1,1,798688,2880000,6a56c80352c2b15d44d34ea0fa8663ac85d43b46973c68c410982933c79b3986
ai_yue2_muse_en_suno_en_005195_1,muse_en_suno_en_005195_1,1,YuE2,development,muse:suno_en_005195,4304576,48000,382829c17052efa4db32638fa829e5105c47632a305a7a11bf06f33ed438b701,cdc19a3bbb5da071a280e730b2fe865d39fa391085798b18c6d1a120ae0506db,1,1,712288,2880000,f1f559b5af3a7486bc36ecf238145422f01f8ec43327d9d9563048f63065505a
ai_yue2_muse_en_suno_en_005535_0,muse_en_suno_en_005535_0,1,YuE2,locked_test,muse:suno_en_005535,2302016,48000,ed4432b9a570d4d418671e0dd32be5afcb16fb31b9dd8b46f54d62a4079b6aa2,0843f362250e1f06172a5d2d6cdcaf642f1e2170c66750b833a40738c14b03db,1,0,,,
ai_yue2_muse_en_suno_en_005693_1,muse_en_suno_en_005693_1,1,YuE2,locked_test,muse:suno_en_005693,4529216,48000,70b39c20716528eb750eef520d1df9eefeb46638eb8ec12b760614fac448d4ef,04ef9f5e188dd00a0deb3899708ab93d28abd73a4c26eb241d72578e6405ebe2,1,1,824608,2880000,abc5a59dcf38cd61887e268b593106ef897e48a583d7023748f0524f04ea680b
ai_yue2_muse_en_suno_en_005917_1,muse_en_suno_en_005917_1,1,YuE2,locked_test,muse:suno_en_005917,3358016,48000,00b1346819afbfd8f5e82081e007d0fbe6717b12de93a96e5976d8c61f117adb,bc2cde3bda3c916e1c2c4f10f953fef06e09e1f41911d9efaf7272ca188bb72a,1,1,239008,2880000,1198c9713d2b657396cf830c8ec5f078214878a0e81a698b6e03de7bec7d2c62
ai_yue2_muse_en_suno_en_005991_0,muse_en_suno_en_005991_0,1,YuE2,development,muse:suno_en_005991,2503616,48000,54808c61070207ae3bbdaddbd84ea315304b1a6c7d7d21f5ea85f9b694dbcf57,157ab01489ff92be00fd1cdbf88433b4abf47bff6703e60dd08b654dd9fc9e26,1,0,,,
ai_yue2_muse_en_suno_en_005992_1,muse_en_suno_en_005992_1,1,YuE2,development,muse:suno_en_005992,4020416,48000,2d192e9c49c3927738a3df6947594ef090d2e9e48ac2d1a2778101a42f6e4950,2bd36ff1ed298d002eff92a63d1c83dcede5a6d6104fd6a924a4903d58eab49f,1,1,570208,2880000,93c30089005b40e795e9e129e23abce7f6540e9aa7e2021da3f1ec675625f223
ai_yue2_muse_en_suno_en_006200_0,muse_en_suno_en_006200_0,1,YuE2,development,muse:suno_en_006200,4189376,48000,fc81aa5da3f1c3cdb2a38a03e9ecd6d30e6a18f89b10e7b56e1829562dec1238,5b333b33c1feb3ba4dc702afbfbb1a2f1c628ee2f07f9586cd83bc4182b01025,1,1,654688,2880000,1652350fe805598b4897896d81a2518278267a25129d1d9b972a3a60284d0d00
ai_yue2_muse_en_suno_en_006527_1,muse_en_suno_en_006527_1,1,YuE2,locked_test,muse:suno_en_006527,2518976,48000,43c65d9f07a0d7d7142c5418331fc344b37b9b3cba3ea563ebb43d908f057a7f,28d1a614404a56f6c3e18ee633e3f3719dbf350cdb510590fbe9c9f84416b882,1,0,,,
ai_yue2_muse_en_suno_en_006876_0,muse_en_suno_en_006876_0,1,YuE2,development,muse:suno_en_006876,2920256,48000,208cbfc0c6aa216ce686b639b74cc8d0791a33d5be88596ed810a6b09baff364,5dbbd3e6536a4cd91352b3dcad9cd89905e7f15c53d04779ef36b0361743e679,1,1,20128,2880000,3986db13402d15080965fa1357d0cfd6233fcfbb18a5bb3d67807f9405d4c376
