id,cohort,role,group_id,component_id,source_index
music8k_mureka_v9_2121,expanded_native30,development,music8k_reference_2121,component_004158,native30_expanded_v1/cohort.csv
music8k_mureka_v9_21253,expanded_native30,development,music8k_reference_21253,component_004159,native30_expanded_v1/cohort.csv
music8k_mureka_v9_21575,expanded_native30,development,music8k_reference_21575,component_004160,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2209,expanded_native30,development,music8k_reference_2209,component_004161,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2252,expanded_native30,development,music8k_reference_2252,component_004162,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2372,expanded_native30,development,music8k_reference_2372,component_004163,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2430,expanded_native30,development,music8k_reference_2430,component_004164,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2460,expanded_native30,development,music8k_reference_2460,component_004165,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2491,expanded_native30,development,music8k_reference_2491,component_004166,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2509,expanded_native30,development,music8k_reference_2509,component_004167,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2510,expanded_native30,development,music8k_reference_2510,component_004168,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2536,expanded_native30,development,music8k_reference_2536,component_004169,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2563,expanded_native30,development,music8k_reference_2563,component_004170,native30_expanded_v1/cohort.csv
music8k_mureka_v9_27274,expanded_native30,development,music8k_reference_27274,component_004171,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2891,expanded_native30,development,music8k_reference_2891,component_004172,native30_expanded_v1/cohort.csv
music8k_mureka_v9_29192,expanded_native30,development,music8k_reference_29192,component_004173,native30_expanded_v1/cohort.csv
music8k_mureka_v9_2963,expanded_native30,development,music8k_reference_2963,component_004174,native30_expanded_v1/cohort.csv
music8k_mureka_v9_3044,expanded_native30,development,music8k_reference_3044,component_004175,native30_expanded_v1/cohort.csv
music8k_mureka_v9_31639,expanded_native30,development,music8k_reference_31639,component_004176,native30_expanded_v1/cohort.csv
music8k_mureka_v9_31750,expanded_native30,development,music8k_reference_31750,component_004177,native30_expanded_v1/cohort.csv
music8k_mureka_v9_31770,expanded_native30,development,music8k_reference_31770,component_004178,native30_expanded_v1/cohort.csv
music8k_mureka_v9_31798,expanded_native30,development,music8k_reference_31798,component_004179,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32004,expanded_native30,development,music8k_reference_32004,component_004180,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32017,expanded_native30,development,music8k_reference_32017,component_004181,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32064,expanded_native30,development,music8k_reference_32064,component_004182,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32094,expanded_native30,development,music8k_reference_32094,component_004183,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32212,expanded_native30,development,music8k_reference_32212,component_004184,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32247,expanded_native30,development,music8k_reference_32247,component_004185,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32319,expanded_native30,development,music8k_reference_32319,component_004186,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32343,expanded_native30,development,music8k_reference_32343,component_004187,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32351,expanded_native30,development,music8k_reference_32351,component_004188,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32661,expanded_native30,development,music8k_reference_32661,component_004189,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32774,expanded_native30,development,music8k_reference_32774,component_004190,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32776,expanded_native30,development,music8k_reference_32776,component_004191,native30_expanded_v1/cohort.csv
music8k_mureka_v9_3278,expanded_native30,development,music8k_reference_3278,component_004192,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32807,expanded_native30,development,music8k_reference_32807,component_004193,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32816,expanded_native30,development,music8k_reference_32816,component_004194,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32844,expanded_native30,development,music8k_reference_32844,component_004195,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32862,expanded_native30,development,music8k_reference_32862,component_004196,native30_expanded_v1/cohort.csv
music8k_mureka_v9_32941,expanded_native30,development,music8k_reference_32941,component_004197,native30_expanded_v1/cohort.csv
music8k_mureka_v9_33067,expanded_native30,development,music8k_reference_33067,component_004198,native30_expanded_v1/cohort.csv
music8k_mureka_v9_33075,expanded_native30,development,music8k_reference_33075,component_004199,native30_expanded_v1/cohort.csv
music8k_mureka_v9_35347,expanded_native30,development,music8k_reference_35347,component_004200,native30_expanded_v1/cohort.csv
music8k_mureka_v9_3627,expanded_native30,development,music8k_reference_3627,component_004201,native30_expanded_v1/cohort.csv
music8k_mureka_v9_384,expanded_native30,development,music8k_reference_384,component_004202,native30_expanded_v1/cohort.csv
music8k_mureka_v9_4260,expanded_native30,development,music8k_reference_4260,component_004203,native30_expanded_v1/cohort.csv
music8k_mureka_v9_43438,expanded_native30,development,music8k_reference_43438,component_004204,native30_expanded_v1/cohort.csv
music8k_mureka_v9_4385,expanded_native30,development,music8k_reference_4385,component_004205,native30_expanded_v1/cohort.csv
music8k_mureka_v9_44431,expanded_native30,development,music8k_reference_44431,component_004206,native30_expanded_v1/cohort.csv
music8k_mureka_v9_4620,expanded_native30,development,music8k_reference_4620,component_004207,native30_expanded_v1/cohort.csv
music8k_mureka_v9_46540,expanded_native30,development,music8k_reference_46540,component_004208,native30_expanded_v1/cohort.csv
music8k_mureka_v9_47715,expanded_native30,development,music8k_reference_47715,component_004209,native30_expanded_v1/cohort.csv
music8k_mureka_v9_49268,expanded_native30,development,music8k_reference_49268,component_004210,native30_expanded_v1/cohort.csv
music8k_mureka_v9_49651,expanded_native30,development,music8k_reference_49651,component_004211,native30_expanded_v1/cohort.csv
music8k_mureka_v9_50516,expanded_native30,development,music8k_reference_50516,component_004212,native30_expanded_v1/cohort.csv
music8k_mureka_v9_50621,expanded_native30,development,music8k_reference_50621,component_004213,native30_expanded_v1/cohort.csv
music8k_mureka_v9_5070,expanded_native30,development,music8k_reference_5070,component_004214,native30_expanded_v1/cohort.csv
music8k_mureka_v9_50714,expanded_native30,development,music8k_reference_50714,component_004215,native30_expanded_v1/cohort.csv
music8k_mureka_v9_50971,expanded_native30,development,music8k_reference_50971,component_004216,native30_expanded_v1/cohort.csv
music8k_mureka_v9_51266,expanded_native30,development,music8k_reference_51266,component_004217,native30_expanded_v1/cohort.csv
music8k_mureka_v9_51352,expanded_native30,development,music8k_reference_51352,component_004218,native30_expanded_v1/cohort.csv
music8k_mureka_v9_51379,expanded_native30,development,music8k_reference_51379,component_004219,native30_expanded_v1/cohort.csv
music8k_mureka_v9_51433,expanded_native30,development,music8k_reference_51433,component_004220,native30_expanded_v1/cohort.csv
music8k_mureka_v9_51445,expanded_native30,development,music8k_reference_51445,component_004221,native30_expanded_v1/cohort.csv
music8k_mureka_v9_51472,expanded_native30,development,music8k_reference_51472,component_004222,native30_expanded_v1/cohort.csv
music8k_mureka_v9_51612,expanded_native30,development,music8k_reference_51612,component_004223,native30_expanded_v1/cohort.csv
music8k_mureka_v9_51702,expanded_native30,development,music8k_reference_51702,component_004224,native30_expanded_v1/cohort.csv
music8k_mureka_v9_51814,expanded_native30,development,music8k_reference_51814,component_004225,native30_expanded_v1/cohort.csv
music8k_mureka_v9_52011,expanded_native30,development,music8k_reference_52011,component_004226,native30_expanded_v1/cohort.csv
music8k_mureka_v9_52436,expanded_native30,development,music8k_reference_52436,component_004227,native30_expanded_v1/cohort.csv
music8k_mureka_v9_52589,expanded_native30,development,music8k_reference_52589,component_004228,native30_expanded_v1/cohort.csv
music8k_mureka_v9_526,expanded_native30,development,music8k_reference_526,component_004229,native30_expanded_v1/cohort.csv
music8k_mureka_v9_52721,expanded_native30,development,music8k_reference_52721,component_004230,native30_expanded_v1/cohort.csv
music8k_mureka_v9_52731,expanded_native30,development,music8k_reference_52731,component_004231,native30_expanded_v1/cohort.csv
music8k_mureka_v9_52836,expanded_native30,development,music8k_reference_52836,component_004232,native30_expanded_v1/cohort.csv
music8k_mureka_v9_52873,expanded_native30,development,music8k_reference_52873,component_004233,native30_expanded_v1/cohort.csv
music8k_mureka_v9_5292,expanded_native30,development,music8k_reference_5292,component_004234,native30_expanded_v1/cohort.csv
music8k_mureka_v9_52958,expanded_native30,development,music8k_reference_52958,component_004235,native30_expanded_v1/cohort.csv
music8k_mureka_v9_52959,expanded_native30,development,music8k_reference_52959,component_004236,native30_expanded_v1/cohort.csv
music8k_mureka_v9_5325,expanded_native30,development,music8k_reference_5325,component_004237,native30_expanded_v1/cohort.csv
music8k_mureka_v9_53273,expanded_native30,development,music8k_reference_53273,component_004238,native30_expanded_v1/cohort.csv
music8k_mureka_v9_53557,expanded_native30,development,music8k_reference_53557,component_004239,native30_expanded_v1/cohort.csv
music8k_mureka_v9_53809,expanded_native30,development,music8k_reference_53809,component_004240,native30_expanded_v1/cohort.csv
music8k_mureka_v9_54218,expanded_native30,development,music8k_reference_54218,component_004241,native30_expanded_v1/cohort.csv
music8k_mureka_v9_54562,expanded_native30,development,music8k_reference_54562,component_004242,native30_expanded_v1/cohort.csv
music8k_mureka_v9_54654,expanded_native30,development,music8k_reference_54654,component_004243,native30_expanded_v1/cohort.csv
music8k_mureka_v9_54984,expanded_native30,development,music8k_reference_54984,component_004244,native30_expanded_v1/cohort.csv
music8k_mureka_v9_55252,expanded_native30,development,music8k_reference_55252,component_004245,native30_expanded_v1/cohort.csv
music8k_mureka_v9_55414,expanded_native30,development,music8k_reference_55414,component_004246,native30_expanded_v1/cohort.csv
music8k_mureka_v9_55546,expanded_native30,development,music8k_reference_55546,component_004247,native30_expanded_v1/cohort.csv
music8k_mureka_v9_55583,expanded_native30,development,music8k_reference_55583,component_004248,native30_expanded_v1/cohort.csv
music8k_mureka_v9_55716,expanded_native30,development,music8k_reference_55716,component_004249,native30_expanded_v1/cohort.csv
music8k_mureka_v9_55882,expanded_native30,development,music8k_reference_55882,component_004250,native30_expanded_v1/cohort.csv
music8k_mureka_v9_55962,expanded_native30,development,music8k_reference_55962,component_004251,native30_expanded_v1/cohort.csv
music8k_mureka_v9_5603,expanded_native30,development,music8k_reference_5603,component_004252,native30_expanded_v1/cohort.csv
music8k_mureka_v9_56062,expanded_native30,development,music8k_reference_56062,component_004253,native30_expanded_v1/cohort.csv
music8k_mureka_v9_56508,expanded_native30,development,music8k_reference_56508,component_004254,native30_expanded_v1/cohort.csv
music8k_mureka_v9_566,expanded_native30,development,music8k_reference_566,component_004255,native30_expanded_v1/cohort.csv
music8k_mureka_v9_56752,expanded_native30,development,music8k_reference_56752,component_004256,native30_expanded_v1/cohort.csv
music8k_mureka_v9_57018,expanded_native30,development,music8k_reference_57018,component_004257,native30_expanded_v1/cohort.csv
music8k_mureka_v9_57021,expanded_native30,development,music8k_reference_57021,component_004258,native30_expanded_v1/cohort.csv
music8k_mureka_v9_57023,expanded_native30,development,music8k_reference_57023,component_004259,native30_expanded_v1/cohort.csv
music8k_mureka_v9_57054,expanded_native30,development,music8k_reference_57054,component_004260,native30_expanded_v1/cohort.csv
music8k_mureka_v9_57374,expanded_native30,development,music8k_reference_57374,component_004261,native30_expanded_v1/cohort.csv
music8k_mureka_v9_57400,expanded_native30,development,music8k_reference_57400,component_004262,native30_expanded_v1/cohort.csv
music8k_mureka_v9_576,expanded_native30,development,music8k_reference_576,component_004263,native30_expanded_v1/cohort.csv
music8k_mureka_v9_57702,expanded_native30,development,music8k_reference_57702,component_004264,native30_expanded_v1/cohort.csv
music8k_mureka_v9_57819,expanded_native30,development,music8k_reference_57819,component_004265,native30_expanded_v1/cohort.csv
music8k_mureka_v9_5807,expanded_native30,development,music8k_reference_5807,component_004266,native30_expanded_v1/cohort.csv
music8k_mureka_v9_58354,expanded_native30,development,music8k_reference_58354,component_004267,native30_expanded_v1/cohort.csv
music8k_mureka_v9_58775,expanded_native30,development,music8k_reference_58775,component_004268,native30_expanded_v1/cohort.csv
music8k_mureka_v9_59013,expanded_native30,development,music8k_reference_59013,component_004269,native30_expanded_v1/cohort.csv
music8k_mureka_v9_59132,expanded_native30,development,music8k_reference_59132,component_004270,native30_expanded_v1/cohort.csv
music8k_mureka_v9_59843,expanded_native30,development,music8k_reference_59843,component_004271,native30_expanded_v1/cohort.csv
music8k_mureka_v9_60390,expanded_native30,development,music8k_reference_60390,component_004272,native30_expanded_v1/cohort.csv
music8k_mureka_v9_6050,expanded_native30,development,music8k_reference_6050,component_004273,native30_expanded_v1/cohort.csv
music8k_mureka_v9_60506,expanded_native30,development,music8k_reference_60506,component_004274,native30_expanded_v1/cohort.csv
music8k_mureka_v9_60998,expanded_native30,development,music8k_reference_60998,component_004275,native30_expanded_v1/cohort.csv
music8k_mureka_v9_61025,expanded_native30,development,music8k_reference_61025,component_004276,native30_expanded_v1/cohort.csv
music8k_mureka_v9_61239,expanded_native30,development,music8k_reference_61239,component_004277,native30_expanded_v1/cohort.csv
music8k_mureka_v9_6125,expanded_native30,development,music8k_reference_6125,component_004278,native30_expanded_v1/cohort.csv
music8k_mureka_v9_61945,expanded_native30,development,music8k_reference_61945,component_004279,native30_expanded_v1/cohort.csv
music8k_mureka_v9_62026,expanded_native30,development,music8k_reference_62026,component_004280,native30_expanded_v1/cohort.csv
music8k_mureka_v9_62170,expanded_native30,development,music8k_reference_62170,component_004281,native30_expanded_v1/cohort.csv
music8k_mureka_v9_62172,expanded_native30,development,music8k_reference_62172,component_004282,native30_expanded_v1/cohort.csv
music8k_mureka_v9_62236,expanded_native30,development,music8k_reference_62236,component_004283,native30_expanded_v1/cohort.csv
music8k_mureka_v9_62921,expanded_native30,development,music8k_reference_62921,component_004284,native30_expanded_v1/cohort.csv
music8k_mureka_v9_63985,expanded_native30,development,music8k_reference_63985,component_004285,native30_expanded_v1/cohort.csv
music8k_mureka_v9_6399,expanded_native30,development,music8k_reference_6399,component_004286,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64078,expanded_native30,development,music8k_reference_64078,component_004287,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64104,expanded_native30,development,music8k_reference_64104,component_004288,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64107,expanded_native30,development,music8k_reference_64107,component_004289,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64291,expanded_native30,development,music8k_reference_64291,component_004290,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64434,expanded_native30,development,music8k_reference_64434,component_004291,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64570,expanded_native30,development,music8k_reference_64570,component_004292,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64768,expanded_native30,development,music8k_reference_64768,component_004293,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64866,expanded_native30,development,music8k_reference_64866,component_004294,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64952,expanded_native30,development,music8k_reference_64952,component_004295,native30_expanded_v1/cohort.csv
music8k_mureka_v9_64960,expanded_native30,development,music8k_reference_64960,component_004296,native30_expanded_v1/cohort.csv
music8k_mureka_v9_65232,expanded_native30,development,music8k_reference_65232,component_004297,native30_expanded_v1/cohort.csv
music8k_mureka_v9_65270,expanded_native30,development,music8k_reference_65270,component_004298,native30_expanded_v1/cohort.csv
music8k_mureka_v9_65779,expanded_native30,development,music8k_reference_65779,component_004299,native30_expanded_v1/cohort.csv
music8k_mureka_v9_65848,expanded_native30,development,music8k_reference_65848,component_004300,native30_expanded_v1/cohort.csv
music8k_mureka_v9_65886,expanded_native30,development,music8k_reference_65886,component_004301,native30_expanded_v1/cohort.csv
music8k_mureka_v9_65907,expanded_native30,development,music8k_reference_65907,component_004302,native30_expanded_v1/cohort.csv
music8k_mureka_v9_66020,expanded_native30,development,music8k_reference_66020,component_004303,native30_expanded_v1/cohort.csv
music8k_mureka_v9_66031,expanded_native30,development,music8k_reference_66031,component_004304,native30_expanded_v1/cohort.csv
music8k_mureka_v9_66175,expanded_native30,development,music8k_reference_66175,component_004305,native30_expanded_v1/cohort.csv
music8k_mureka_v9_66240,expanded_native30,development,music8k_reference_66240,component_004306,native30_expanded_v1/cohort.csv
music8k_mureka_v9_66344,expanded_native30,development,music8k_reference_66344,component_004307,native30_expanded_v1/cohort.csv
music8k_mureka_v9_66513,expanded_native30,development,music8k_reference_66513,component_004308,native30_expanded_v1/cohort.csv
music8k_mureka_v9_66520,expanded_native30,development,music8k_reference_66520,component_004309,native30_expanded_v1/cohort.csv
music8k_mureka_v9_67024,expanded_native30,development,music8k_reference_67024,component_004310,native30_expanded_v1/cohort.csv
music8k_mureka_v9_67085,expanded_native30,development,music8k_reference_67085,component_004311,native30_expanded_v1/cohort.csv
music8k_mureka_v9_67220,expanded_native30,development,music8k_reference_67220,component_004312,native30_expanded_v1/cohort.csv
music8k_mureka_v9_67275,expanded_native30,development,music8k_reference_67275,component_004313,native30_expanded_v1/cohort.csv
music8k_mureka_v9_67596,expanded_native30,development,music8k_reference_67596,component_004314,native30_expanded_v1/cohort.csv
music8k_mureka_v9_67905,expanded_native30,development,music8k_reference_67905,component_004315,native30_expanded_v1/cohort.csv
music8k_mureka_v9_67962,expanded_native30,development,music8k_reference_67962,component_004316,native30_expanded_v1/cohort.csv
music8k_mureka_v9_67983,expanded_native30,development,music8k_reference_67983,component_004317,native30_expanded_v1/cohort.csv
music8k_mureka_v9_68311,expanded_native30,development,music8k_reference_68311,component_004318,native30_expanded_v1/cohort.csv
music8k_mureka_v9_68416,expanded_native30,development,music8k_reference_68416,component_004319,native30_expanded_v1/cohort.csv
music8k_mureka_v9_68506,expanded_native30,development,music8k_reference_68506,component_004320,native30_expanded_v1/cohort.csv
music8k_mureka_v9_69749,expanded_native30,development,music8k_reference_69749,component_004321,native30_expanded_v1/cohort.csv
music8k_mureka_v9_69782,expanded_native30,development,music8k_reference_69782,component_004322,native30_expanded_v1/cohort.csv
music8k_mureka_v9_70517,expanded_native30,development,music8k_reference_70517,component_004323,native30_expanded_v1/cohort.csv
music8k_mureka_v9_70606,expanded_native30,development,music8k_reference_70606,component_004324,native30_expanded_v1/cohort.csv
music8k_mureka_v9_70645,expanded_native30,development,music8k_reference_70645,component_004325,native30_expanded_v1/cohort.csv
music8k_mureka_v9_71247,expanded_native30,development,music8k_reference_71247,component_004326,native30_expanded_v1/cohort.csv
music8k_mureka_v9_71482,expanded_native30,development,music8k_reference_71482,component_004327,native30_expanded_v1/cohort.csv
music8k_mureka_v9_71514,expanded_native30,development,music8k_reference_71514,component_004328,native30_expanded_v1/cohort.csv
music8k_mureka_v9_72011,expanded_native30,development,music8k_reference_72011,component_004329,native30_expanded_v1/cohort.csv
music8k_mureka_v9_72058,expanded_native30,development,music8k_reference_72058,component_004330,native30_expanded_v1/cohort.csv
music8k_mureka_v9_72070,expanded_native30,development,music8k_reference_72070,component_004331,native30_expanded_v1/cohort.csv
music8k_mureka_v9_72505,expanded_native30,development,music8k_reference_72505,component_004332,native30_expanded_v1/cohort.csv
music8k_mureka_v9_73875,expanded_native30,development,music8k_reference_73875,component_004333,native30_expanded_v1/cohort.csv
music8k_mureka_v9_73876,expanded_native30,development,music8k_reference_73876,component_004334,native30_expanded_v1/cohort.csv
music8k_mureka_v9_741,expanded_native30,development,music8k_reference_741,component_004335,native30_expanded_v1/cohort.csv
music8k_mureka_v9_74225,expanded_native30,development,music8k_reference_74225,component_004336,native30_expanded_v1/cohort.csv
music8k_mureka_v9_74345,expanded_native30,development,music8k_reference_74345,component_004337,native30_expanded_v1/cohort.csv
music8k_mureka_v9_74788,expanded_native30,development,music8k_reference_74788,component_004338,native30_expanded_v1/cohort.csv
music8k_mureka_v9_74801,expanded_native30,development,music8k_reference_74801,component_004339,native30_expanded_v1/cohort.csv
music8k_mureka_v9_74830,expanded_native30,development,music8k_reference_74830,component_004340,native30_expanded_v1/cohort.csv
music8k_mureka_v9_75024,expanded_native30,development,music8k_reference_75024,component_004341,native30_expanded_v1/cohort.csv
music8k_mureka_v9_75096,expanded_native30,development,music8k_reference_75096,component_004342,native30_expanded_v1/cohort.csv
music8k_mureka_v9_75171,expanded_native30,development,music8k_reference_75171,component_004343,native30_expanded_v1/cohort.csv
music8k_mureka_v9_75226,expanded_native30,development,music8k_reference_75226,component_004344,native30_expanded_v1/cohort.csv
music8k_mureka_v9_75318,expanded_native30,development,music8k_reference_75318,component_004345,native30_expanded_v1/cohort.csv
music8k_mureka_v9_75886,expanded_native30,development,music8k_reference_75886,component_004346,native30_expanded_v1/cohort.csv
music8k_mureka_v9_76918,expanded_native30,development,music8k_reference_76918,component_004347,native30_expanded_v1/cohort.csv
music8k_mureka_v9_76958,expanded_native30,development,music8k_reference_76958,component_004348,native30_expanded_v1/cohort.csv
music8k_mureka_v9_77463,expanded_native30,development,music8k_reference_77463,component_004349,native30_expanded_v1/cohort.csv
music8k_mureka_v9_77563,expanded_native30,development,music8k_reference_77563,component_004350,native30_expanded_v1/cohort.csv
music8k_mureka_v9_77591,expanded_native30,development,music8k_reference_77591,component_004351,native30_expanded_v1/cohort.csv
music8k_mureka_v9_778,expanded_native30,development,music8k_reference_778,component_004352,native30_expanded_v1/cohort.csv
music8k_mureka_v9_77814,expanded_native30,development,music8k_reference_77814,component_004353,native30_expanded_v1/cohort.csv
music8k_mureka_v9_78195,expanded_native30,development,music8k_reference_78195,component_004354,native30_expanded_v1/cohort.csv
music8k_mureka_v9_78337,expanded_native30,development,music8k_reference_78337,component_004355,native30_expanded_v1/cohort.csv
music8k_mureka_v9_78493,expanded_native30,development,music8k_reference_78493,component_004356,native30_expanded_v1/cohort.csv
music8k_mureka_v9_78587,expanded_native30,development,music8k_reference_78587,component_004357,native30_expanded_v1/cohort.csv
music8k_mureka_v9_78893,expanded_native30,development,music8k_reference_78893,component_004358,native30_expanded_v1/cohort.csv
music8k_mureka_v9_78904,expanded_native30,development,music8k_reference_78904,component_004359,native30_expanded_v1/cohort.csv
music8k_mureka_v9_78915,expanded_native30,development,music8k_reference_78915,component_004360,native30_expanded_v1/cohort.csv
music8k_mureka_v9_78970,expanded_native30,development,music8k_reference_78970,component_004361,native30_expanded_v1/cohort.csv
music8k_mureka_v9_79340,expanded_native30,development,music8k_reference_79340,component_004362,native30_expanded_v1/cohort.csv
music8k_mureka_v9_79347,expanded_native30,development,music8k_reference_79347,component_004363,native30_expanded_v1/cohort.csv
music8k_mureka_v9_79784,expanded_native30,development,music8k_reference_79784,component_004364,native30_expanded_v1/cohort.csv
music8k_mureka_v9_79861,expanded_native30,development,music8k_reference_79861,component_004365,native30_expanded_v1/cohort.csv
music8k_mureka_v9_79886,expanded_native30,development,music8k_reference_79886,component_004366,native30_expanded_v1/cohort.csv
music8k_mureka_v9_80045,expanded_native30,development,music8k_reference_80045,component_004367,native30_expanded_v1/cohort.csv
music8k_mureka_v9_80116,expanded_native30,development,music8k_reference_80116,component_004368,native30_expanded_v1/cohort.csv
music8k_mureka_v9_80182,expanded_native30,development,music8k_reference_80182,component_004369,native30_expanded_v1/cohort.csv
music8k_mureka_v9_80664,expanded_native30,development,music8k_reference_80664,component_004370,native30_expanded_v1/cohort.csv
music8k_mureka_v9_80940,expanded_native30,development,music8k_reference_80940,component_004371,native30_expanded_v1/cohort.csv
music8k_mureka_v9_80954,expanded_native30,development,music8k_reference_80954,component_004372,native30_expanded_v1/cohort.csv
music8k_mureka_v9_81447,expanded_native30,development,music8k_reference_81447,component_004373,native30_expanded_v1/cohort.csv
music8k_mureka_v9_81494,expanded_native30,development,music8k_reference_81494,component_004374,native30_expanded_v1/cohort.csv
music8k_mureka_v9_81676,expanded_native30,development,music8k_reference_81676,component_004375,native30_expanded_v1/cohort.csv
music8k_mureka_v9_81932,expanded_native30,development,music8k_reference_81932,component_004376,native30_expanded_v1/cohort.csv
music8k_mureka_v9_82129,expanded_native30,development,music8k_reference_82129,component_004377,native30_expanded_v1/cohort.csv
music8k_mureka_v9_82245,expanded_native30,development,music8k_reference_82245,component_004378,native30_expanded_v1/cohort.csv
music8k_mureka_v9_82288,expanded_native30,development,music8k_reference_82288,component_004379,native30_expanded_v1/cohort.csv
music8k_mureka_v9_82672,expanded_native30,development,music8k_reference_82672,component_004380,native30_expanded_v1/cohort.csv
music8k_mureka_v9_82927,expanded_native30,development,music8k_reference_82927,component_004381,native30_expanded_v1/cohort.csv
music8k_mureka_v9_82971,expanded_native30,development,music8k_reference_82971,component_004382,native30_expanded_v1/cohort.csv
music8k_mureka_v9_83155,expanded_native30,development,music8k_reference_83155,component_004383,native30_expanded_v1/cohort.csv
music8k_mureka_v9_83183,expanded_native30,development,music8k_reference_83183,component_004384,native30_expanded_v1/cohort.csv
music8k_mureka_v9_83216,expanded_native30,development,music8k_reference_83216,component_004385,native30_expanded_v1/cohort.csv
music8k_mureka_v9_83706,expanded_native30,development,music8k_reference_83706,component_004386,native30_expanded_v1/cohort.csv
music8k_mureka_v9_83709,expanded_native30,development,music8k_reference_83709,component_004387,native30_expanded_v1/cohort.csv
music8k_mureka_v9_84332,expanded_native30,development,music8k_reference_84332,component_004388,native30_expanded_v1/cohort.csv
music8k_mureka_v9_84851,expanded_native30,development,music8k_reference_84851,component_004389,native30_expanded_v1/cohort.csv
music8k_mureka_v9_85008,expanded_native30,development,music8k_reference_85008,component_004390,native30_expanded_v1/cohort.csv
music8k_mureka_v9_85038,expanded_native30,development,music8k_reference_85038,component_004391,native30_expanded_v1/cohort.csv
music8k_mureka_v9_85173,expanded_native30,development,music8k_reference_85173,component_004392,native30_expanded_v1/cohort.csv
music8k_mureka_v9_85328,expanded_native30,development,music8k_reference_85328,component_004393,native30_expanded_v1/cohort.csv
music8k_mureka_v9_85499,expanded_native30,development,music8k_reference_85499,component_004394,native30_expanded_v1/cohort.csv
music8k_mureka_v9_85608,expanded_native30,development,music8k_reference_85608,component_004395,native30_expanded_v1/cohort.csv
music8k_mureka_v9_85621,expanded_native30,development,music8k_reference_85621,component_004396,native30_expanded_v1/cohort.csv
music8k_mureka_v9_86088,expanded_native30,development,music8k_reference_86088,component_004397,native30_expanded_v1/cohort.csv
music8k_mureka_v9_86431,expanded_native30,development,music8k_reference_86431,component_004398,native30_expanded_v1/cohort.csv
music8k_mureka_v9_87048,expanded_native30,development,music8k_reference_87048,component_004399,native30_expanded_v1/cohort.csv
music8k_mureka_v9_87115,expanded_native30,development,music8k_reference_87115,component_004400,native30_expanded_v1/cohort.csv
music8k_mureka_v9_87533,expanded_native30,development,music8k_reference_87533,component_004401,native30_expanded_v1/cohort.csv
music8k_mureka_v9_87562,expanded_native30,development,music8k_reference_87562,component_004402,native30_expanded_v1/cohort.csv
music8k_mureka_v9_87854,expanded_native30,development,music8k_reference_87854,component_004403,native30_expanded_v1/cohort.csv
music8k_mureka_v9_87881,expanded_native30,development,music8k_reference_87881,component_004404,native30_expanded_v1/cohort.csv
music8k_mureka_v9_87887,expanded_native30,development,music8k_reference_87887,component_004405,native30_expanded_v1/cohort.csv
music8k_mureka_v9_87901,expanded_native30,development,music8k_reference_87901,component_004406,native30_expanded_v1/cohort.csv
music8k_mureka_v9_88744,expanded_native30,development,music8k_reference_88744,component_004407,native30_expanded_v1/cohort.csv
music8k_mureka_v9_88774,expanded_native30,development,music8k_reference_88774,component_004408,native30_expanded_v1/cohort.csv
music8k_mureka_v9_88796,expanded_native30,development,music8k_reference_88796,component_004409,native30_expanded_v1/cohort.csv
music8k_mureka_v9_88847,expanded_native30,development,music8k_reference_88847,component_004410,native30_expanded_v1/cohort.csv
music8k_mureka_v9_88874,expanded_native30,development,music8k_reference_88874,component_004411,native30_expanded_v1/cohort.csv
