id,label,source_group
human_gtzan_blues_00038,0,human_gtzan
human_gtzan_blues_00039,0,human_gtzan
human_gtzan_blues_00041,0,human_gtzan
human_gtzan_blues_00063,0,human_gtzan
human_gtzan_blues_00085,0,human_gtzan
human_gtzan_blues_00086,0,human_gtzan
human_gtzan_classical_00013,0,human_gtzan
human_gtzan_classical_00019,0,human_gtzan
human_gtzan_classical_00030,0,human_gtzan
human_gtzan_classical_00064,0,human_gtzan
human_gtzan_classical_00077,0,human_gtzan
human_gtzan_classical_00079,0,human_gtzan
human_gtzan_classical_00087,0,human_gtzan
human_gtzan_classical_00092,0,human_gtzan
human_gtzan_classical_00094,0,human_gtzan
human_gtzan_classical_00099,0,human_gtzan
human_gtzan_country_00003,0,human_gtzan
human_gtzan_country_00008,0,human_gtzan
human_gtzan_country_00019,0,human_gtzan
human_gtzan_country_00024,0,human_gtzan
human_gtzan_country_00027,0,human_gtzan
human_gtzan_country_00030,0,human_gtzan
human_gtzan_country_00048,0,human_gtzan
human_gtzan_country_00063,0,human_gtzan
human_gtzan_country_00068,0,human_gtzan
human_gtzan_country_00071,0,human_gtzan
human_gtzan_disco_00007,0,human_gtzan
human_gtzan_disco_00034,0,human_gtzan
human_gtzan_disco_00039,0,human_gtzan
human_gtzan_disco_00042,0,human_gtzan
human_gtzan_disco_00050,0,human_gtzan
human_gtzan_disco_00067,0,human_gtzan
human_gtzan_disco_00073,0,human_gtzan
human_gtzan_disco_00080,0,human_gtzan
human_gtzan_disco_00086,0,human_gtzan
human_gtzan_disco_00091,0,human_gtzan
human_gtzan_hiphop_00016,0,human_gtzan
human_gtzan_hiphop_00022,0,human_gtzan
human_gtzan_hiphop_00040,0,human_gtzan
human_gtzan_hiphop_00042,0,human_gtzan
human_gtzan_hiphop_00047,0,human_gtzan
human_gtzan_hiphop_00057,0,human_gtzan
human_gtzan_hiphop_00064,0,human_gtzan
human_gtzan_hiphop_00072,0,human_gtzan
human_gtzan_hiphop_00075,0,human_gtzan
human_gtzan_hiphop_00087,0,human_gtzan
human_gtzan_jazz_00010,0,human_gtzan
human_gtzan_jazz_00021,0,human_gtzan
human_gtzan_jazz_00023,0,human_gtzan
human_gtzan_jazz_00029,0,human_gtzan
human_gtzan_jazz_00035,0,human_gtzan
human_gtzan_jazz_00050,0,human_gtzan
human_gtzan_jazz_00060,0,human_gtzan
human_gtzan_jazz_00086,0,human_gtzan
human_gtzan_jazz_00087,0,human_gtzan
human_gtzan_jazz_00096,0,human_gtzan
human_gtzan_metal_00003,0,human_gtzan
human_gtzan_metal_00008,0,human_gtzan
human_gtzan_metal_00015,0,human_gtzan
human_gtzan_metal_00019,0,human_gtzan
human_gtzan_metal_00039,0,human_gtzan
human_gtzan_metal_00041,0,human_gtzan
human_gtzan_metal_00043,0,human_gtzan
human_gtzan_metal_00066,0,human_gtzan
human_gtzan_metal_00068,0,human_gtzan
human_gtzan_metal_00070,0,human_gtzan
human_gtzan_pop_00001,0,human_gtzan
human_gtzan_pop_00003,0,human_gtzan
human_gtzan_pop_00008,0,human_gtzan
human_gtzan_pop_00014,0,human_gtzan
human_gtzan_pop_00017,0,human_gtzan
human_gtzan_pop_00035,0,human_gtzan
human_gtzan_pop_00043,0,human_gtzan
human_gtzan_pop_00049,0,human_gtzan
human_gtzan_pop_00062,0,human_gtzan
human_gtzan_pop_00090,0,human_gtzan
human_gtzan_reggae_00006,0,human_gtzan
human_gtzan_reggae_00014,0,human_gtzan
human_gtzan_reggae_00016,0,human_gtzan
human_gtzan_reggae_00019,0,human_gtzan
human_gtzan_reggae_00020,0,human_gtzan
human_gtzan_reggae_00022,0,human_gtzan
human_gtzan_reggae_00054,0,human_gtzan
human_gtzan_reggae_00064,0,human_gtzan
human_gtzan_reggae_00081,0,human_gtzan
human_gtzan_reggae_00086,0,human_gtzan
human_gtzan_rock_00000,0,human_gtzan
human_gtzan_rock_00012,0,human_gtzan
human_gtzan_rock_00016,0,human_gtzan
human_gtzan_rock_00026,0,human_gtzan
human_gtzan_rock_00063,0,human_gtzan
human_gtzan_rock_00064,0,human_gtzan
human_gtzan_rock_00069,0,human_gtzan
human_gtzan_rock_00071,0,human_gtzan
human_gtzan_rock_00075,0,human_gtzan
human_gtzan_rock_00084,0,human_gtzan
human_hindustani_-yybypGYOdU,0,human_hindustani_raag_hf
human_hindustani_04TT9pJF-Fs,0,human_hindustani_raag_hf
human_hindustani_051cKPUmGIs,0,human_hindustani_raag_hf
human_hindustani_0RLuKYn-HFs,0,human_hindustani_raag_hf
human_hindustani_0Sgxa6Zm8xs,0,human_hindustani_raag_hf
human_hindustani_0WXxKXfzwlc,0,human_hindustani_raag_hf
human_hindustani_1EcRrZvc52o,0,human_hindustani_raag_hf
human_hindustani_1XCHYKashvY,0,human_hindustani_raag_hf
human_hindustani_1hWAOReJehw,0,human_hindustani_raag_hf
human_hindustani_25f1u2nOALg,0,human_hindustani_raag_hf
human_hindustani_3A6uPGBCEdQ,0,human_hindustani_raag_hf
human_hindustani_3BVK1iJ2tEw,0,human_hindustani_raag_hf
human_hindustani_4V9tuRuTlZs,0,human_hindustani_raag_hf
human_hindustani_5917dtJPdbU,0,human_hindustani_raag_hf
human_hindustani_7uSg_dpobD8,0,human_hindustani_raag_hf
human_hindustani_81undkurwc8,0,human_hindustani_raag_hf
human_hindustani_9JLAuhZscAE,0,human_hindustani_raag_hf
human_hindustani_9MqDMRx4Szc,0,human_hindustani_raag_hf
human_hindustani_9TqCqkTmn8o,0,human_hindustani_raag_hf
human_hindustani_9eGTNqMIVpY,0,human_hindustani_raag_hf
human_hindustani_AIsJS1hLtLE,0,human_hindustani_raag_hf
human_hindustani_AmpUY_YbQAc,0,human_hindustani_raag_hf
human_hindustani_B4_c8xAoZzA,0,human_hindustani_raag_hf
human_hindustani_BDWNXr-F5kI,0,human_hindustani_raag_hf
human_hindustani_C3V4xxcjff4,0,human_hindustani_raag_hf
human_hindustani_DVRJEb6iK6k,0,human_hindustani_raag_hf
human_hindustani_EFvX7R_CHKk,0,human_hindustani_raag_hf
human_hindustani_FCw-Jo9_P8o,0,human_hindustani_raag_hf
human_hindustani_INxq0Z5optI,0,human_hindustani_raag_hf
human_hindustani_IVDB31uocTs,0,human_hindustani_raag_hf
human_hindustani_KBOoBK4dqYQ,0,human_hindustani_raag_hf
human_hindustani_KP6Sz7Gxwtg,0,human_hindustani_raag_hf
human_hindustani_LFL2QU19_Hg,0,human_hindustani_raag_hf
human_hindustani_LJgaxfjQBzc,0,human_hindustani_raag_hf
human_hindustani_LTFMaLfEmEk,0,human_hindustani_raag_hf
human_hindustani_LZ8BJfU-7t8,0,human_hindustani_raag_hf
human_hindustani_Lvt3TKj2pvM,0,human_hindustani_raag_hf
human_hindustani_LwPIdZTKzI4,0,human_hindustani_raag_hf
human_hindustani_Ly_cmNymHx4,0,human_hindustani_raag_hf
human_hindustani_NAc1yRhmoPs,0,human_hindustani_raag_hf
human_hindustani_Nh9dUYUgf8Y,0,human_hindustani_raag_hf
human_hindustani_P3S3E_qxqEg,0,human_hindustani_raag_hf
human_hindustani_R6NamznNgHk,0,human_hindustani_raag_hf
human_hindustani_T5bE1Du-G2s,0,human_hindustani_raag_hf
human_hindustani_UO3FZgiq2Ac,0,human_hindustani_raag_hf
human_hindustani_Una-nQlddfY,0,human_hindustani_raag_hf
human_hindustani_WfKpt-_kLdA,0,human_hindustani_raag_hf
human_hindustani_WhuzYxmaPlc,0,human_hindustani_raag_hf
human_hindustani_WlKw2Z7aANA,0,human_hindustani_raag_hf
human_hindustani_WxDJsMQCSzQ,0,human_hindustani_raag_hf
human_hindustani_XUKviIKymUU,0,human_hindustani_raag_hf
human_hindustani_XYXxITTiFFc,0,human_hindustani_raag_hf
human_hindustani_Xdy2gufZoFU,0,human_hindustani_raag_hf
human_hindustani_Z7lf3uzTJr0,0,human_hindustani_raag_hf
human_hindustani_ZQ32rD4qxJk,0,human_hindustani_raag_hf
human_hindustani_ZtlL4icOuk4,0,human_hindustani_raag_hf
human_hindustani__lnLC0x5vIE,0,human_hindustani_raag_hf
human_hindustani_a4wFpPa9KeY,0,human_hindustani_raag_hf
human_hindustani_a6DP039bw4g,0,human_hindustani_raag_hf
human_hindustani_b0dm0th5bnY,0,human_hindustani_raag_hf
human_hindustani_bUwLHLSoPVw,0,human_hindustani_raag_hf
human_hindustani_bn9kOK1RWaQ,0,human_hindustani_raag_hf
human_hindustani_bttszaG-fZU,0,human_hindustani_raag_hf
human_hindustani_cYtARn9x0NI,0,human_hindustani_raag_hf
human_hindustani_eGTVyNka3H0,0,human_hindustani_raag_hf
human_hindustani_eapl_XTpfBU,0,human_hindustani_raag_hf
human_hindustani_g22BWgZ2cCE,0,human_hindustani_raag_hf
human_hindustani_gXDJieprIjQ,0,human_hindustani_raag_hf
human_hindustani_gjBV27Ia5pw,0,human_hindustani_raag_hf
human_hindustani_hD9Z0YdRZvg,0,human_hindustani_raag_hf
human_hindustani_i8W-2qwV2Bw,0,human_hindustani_raag_hf
human_hindustani_iu3r1jCjTtw,0,human_hindustani_raag_hf
human_hindustani_jFRUQaUEuSs,0,human_hindustani_raag_hf
human_hindustani_jhT45HzPDoI,0,human_hindustani_raag_hf
human_hindustani_k7wEa1NnJ7s,0,human_hindustani_raag_hf
human_hindustani_kXz-DodPuu4,0,human_hindustani_raag_hf
human_hindustani_kxaXJJZ3tCE,0,human_hindustani_raag_hf
human_hindustani_l9v1LaIZfys,0,human_hindustani_raag_hf
human_hindustani_lpn7Og0DTDE,0,human_hindustani_raag_hf
human_hindustani_mdwEZIHs-Vo,0,human_hindustani_raag_hf
human_hindustani_mtVmpXk5ir4,0,human_hindustani_raag_hf
human_hindustani_mvl0pOjzHXk,0,human_hindustani_raag_hf
human_hindustani_my5Zh8ze3eY,0,human_hindustani_raag_hf
human_hindustani_nMo351735os,0,human_hindustani_raag_hf
human_hindustani_p3LfeDd70Ts,0,human_hindustani_raag_hf
human_hindustani_pKUd26_qqao,0,human_hindustani_raag_hf
human_hindustani_puouAH3b5x8,0,human_hindustani_raag_hf
human_hindustani_rexmH89dTUU,0,human_hindustani_raag_hf
human_hindustani_tIC9MSf0O_c,0,human_hindustani_raag_hf
human_hindustani_tZdWFwO1scU,0,human_hindustani_raag_hf
human_hindustani_urgaVeN4EO0,0,human_hindustani_raag_hf
human_hindustani_vgwqFbC-boQ,0,human_hindustani_raag_hf
human_hindustani_wJPV6sIjWv4,0,human_hindustani_raag_hf
human_hindustani_wLbGCayGSqs,0,human_hindustani_raag_hf
human_hindustani_wcDkpwuDxcI,0,human_hindustani_raag_hf
human_hindustani_weCnFtHhPWo,0,human_hindustani_raag_hf
human_hindustani_wvkQweUvkQI,0,human_hindustani_raag_hf
human_hindustani_xvWXCKygxJQ,0,human_hindustani_raag_hf
human_hindustani_ybSdS6x5A-w,0,human_hindustani_raag_hf
human_hindustani_zXQ059Uftv4,0,human_hindustani_raag_hf
human_maestro_0001,0,human_maestro_v3
human_maestro_0002,0,human_maestro_v3
human_maestro_0003,0,human_maestro_v3
human_maestro_0004,0,human_maestro_v3
human_maestro_0005,0,human_maestro_v3
human_maestro_0006,0,human_maestro_v3
human_maestro_0007,0,human_maestro_v3
human_maestro_0008,0,human_maestro_v3
human_maestro_0009,0,human_maestro_v3
human_maestro_0010,0,human_maestro_v3
human_maestro_0011,0,human_maestro_v3
human_maestro_0012,0,human_maestro_v3
human_maestro_0013,0,human_maestro_v3
human_maestro_0014,0,human_maestro_v3
human_maestro_0015,0,human_maestro_v3
human_maestro_0016,0,human_maestro_v3
human_maestro_0017,0,human_maestro_v3
human_maestro_0018,0,human_maestro_v3
human_maestro_0019,0,human_maestro_v3
human_maestro_0020,0,human_maestro_v3
human_maestro_0021,0,human_maestro_v3
human_maestro_0022,0,human_maestro_v3
human_maestro_0023,0,human_maestro_v3
human_maestro_0024,0,human_maestro_v3
human_maestro_0025,0,human_maestro_v3
human_maestro_0026,0,human_maestro_v3
human_maestro_0027,0,human_maestro_v3
human_maestro_0028,0,human_maestro_v3
human_maestro_0029,0,human_maestro_v3
human_maestro_0030,0,human_maestro_v3
human_maestro_0031,0,human_maestro_v3
human_maestro_0032,0,human_maestro_v3
human_maestro_0033,0,human_maestro_v3
human_maestro_0034,0,human_maestro_v3
human_maestro_0035,0,human_maestro_v3
human_maestro_0036,0,human_maestro_v3
human_maestro_0037,0,human_maestro_v3
human_maestro_0038,0,human_maestro_v3
human_maestro_0039,0,human_maestro_v3
human_maestro_0040,0,human_maestro_v3
human_maestro_0041,0,human_maestro_v3
human_maestro_0042,0,human_maestro_v3
human_maestro_0043,0,human_maestro_v3
human_maestro_0044,0,human_maestro_v3
human_maestro_0045,0,human_maestro_v3
human_maestro_0046,0,human_maestro_v3
human_maestro_0047,0,human_maestro_v3
human_maestro_0048,0,human_maestro_v3
human_maestro_0049,0,human_maestro_v3
human_maestro_0050,0,human_maestro_v3
human_maestro_0051,0,human_maestro_v3
human_maestro_0052,0,human_maestro_v3
human_maestro_0053,0,human_maestro_v3
human_maestro_0054,0,human_maestro_v3
human_maestro_0055,0,human_maestro_v3
human_maestro_0056,0,human_maestro_v3
human_maestro_0057,0,human_maestro_v3
human_maestro_0058,0,human_maestro_v3
human_maestro_0059,0,human_maestro_v3
human_maestro_0060,0,human_maestro_v3
human_maestro_0061,0,human_maestro_v3
human_maestro_0062,0,human_maestro_v3
human_maestro_0063,0,human_maestro_v3
human_maestro_0064,0,human_maestro_v3
human_maestro_0065,0,human_maestro_v3
human_maestro_0066,0,human_maestro_v3
human_maestro_0067,0,human_maestro_v3
human_maestro_0068,0,human_maestro_v3
human_maestro_0069,0,human_maestro_v3
human_maestro_0070,0,human_maestro_v3
human_maestro_0071,0,human_maestro_v3
human_maestro_0072,0,human_maestro_v3
human_maestro_0073,0,human_maestro_v3
human_maestro_0074,0,human_maestro_v3
human_maestro_0075,0,human_maestro_v3
human_maestro_0076,0,human_maestro_v3
human_maestro_0077,0,human_maestro_v3
human_maestro_0078,0,human_maestro_v3
human_maestro_0079,0,human_maestro_v3
human_maestro_0080,0,human_maestro_v3
human_maestro_0081,0,human_maestro_v3
human_maestro_0082,0,human_maestro_v3
human_maestro_0083,0,human_maestro_v3
human_maestro_0084,0,human_maestro_v3
human_maestro_0085,0,human_maestro_v3
human_maestro_0086,0,human_maestro_v3
human_maestro_0087,0,human_maestro_v3
human_maestro_0088,0,human_maestro_v3
human_maestro_0089,0,human_maestro_v3
human_maestro_0090,0,human_maestro_v3
human_maestro_0091,0,human_maestro_v3
human_maestro_0092,0,human_maestro_v3
human_maestro_0093,0,human_maestro_v3
human_maestro_0094,0,human_maestro_v3
human_maestro_0095,0,human_maestro_v3
human_maestro_0096,0,human_maestro_v3
human_maestro_0097,0,human_maestro_v3
human_maestro_0098,0,human_maestro_v3
human_maestro_0099,0,human_maestro_v3
human_maestro_0100,0,human_maestro_v3
human_maestro_0101,0,human_maestro_v3
human_maestro_0102,0,human_maestro_v3
human_maestro_0103,0,human_maestro_v3
human_maestro_0104,0,human_maestro_v3
human_maestro_0105,0,human_maestro_v3
human_maestro_0106,0,human_maestro_v3
human_maestro_0107,0,human_maestro_v3
human_maestro_0108,0,human_maestro_v3
human_maestro_0109,0,human_maestro_v3
human_maestro_0110,0,human_maestro_v3
human_maestro_0111,0,human_maestro_v3
human_maestro_0112,0,human_maestro_v3
human_maestro_0113,0,human_maestro_v3
human_maestro_0114,0,human_maestro_v3
human_maestro_0115,0,human_maestro_v3
human_maestro_0116,0,human_maestro_v3
human_maestro_0117,0,human_maestro_v3
human_maestro_0118,0,human_maestro_v3
human_maestro_0119,0,human_maestro_v3
human_maestro_0120,0,human_maestro_v3
human_maestro_0121,0,human_maestro_v3
human_maestro_0122,0,human_maestro_v3
human_maestro_0123,0,human_maestro_v3
human_maestro_0124,0,human_maestro_v3
human_maestro_0125,0,human_maestro_v3
human_maestro_0126,0,human_maestro_v3
human_maestro_0127,0,human_maestro_v3
human_maestro_0128,0,human_maestro_v3
human_maestro_0129,0,human_maestro_v3
human_maestro_0130,0,human_maestro_v3
human_maestro_0131,0,human_maestro_v3
human_maestro_0132,0,human_maestro_v3
human_maestro_0133,0,human_maestro_v3
human_maestro_0134,0,human_maestro_v3
human_maestro_0135,0,human_maestro_v3
human_maestro_0136,0,human_maestro_v3
human_maestro_0137,0,human_maestro_v3
human_maestro_0138,0,human_maestro_v3
human_maestro_0139,0,human_maestro_v3
human_maestro_0140,0,human_maestro_v3
human_maestro_0141,0,human_maestro_v3
human_maestro_0142,0,human_maestro_v3
human_maestro_0143,0,human_maestro_v3
human_maestro_0144,0,human_maestro_v3
human_maestro_0145,0,human_maestro_v3
human_maestro_0146,0,human_maestro_v3
human_maestro_0147,0,human_maestro_v3
human_maestro_0148,0,human_maestro_v3
human_maestro_0149,0,human_maestro_v3
human_maestro_0150,0,human_maestro_v3
human_maestro_0151,0,human_maestro_v3
human_maestro_0152,0,human_maestro_v3
human_maestro_0153,0,human_maestro_v3
human_maestro_0154,0,human_maestro_v3
human_maestro_0155,0,human_maestro_v3
human_maestro_0156,0,human_maestro_v3
human_maestro_0157,0,human_maestro_v3
human_maestro_0158,0,human_maestro_v3
human_maestro_0159,0,human_maestro_v3
human_maestro_0160,0,human_maestro_v3
human_maestro_0161,0,human_maestro_v3
human_maestro_0162,0,human_maestro_v3
human_maestro_0163,0,human_maestro_v3
human_maestro_0164,0,human_maestro_v3
human_maestro_0165,0,human_maestro_v3
human_maestro_0166,0,human_maestro_v3
human_maestro_0167,0,human_maestro_v3
human_maestro_0168,0,human_maestro_v3
human_maestro_0169,0,human_maestro_v3
human_maestro_0170,0,human_maestro_v3
human_maestro_0171,0,human_maestro_v3
human_maestro_0172,0,human_maestro_v3
human_maestro_0173,0,human_maestro_v3
human_maestro_0174,0,human_maestro_v3
human_maestro_0175,0,human_maestro_v3
human_maestro_0176,0,human_maestro_v3
human_maestro_0177,0,human_maestro_v3
human_maestro_0178,0,human_maestro_v3
human_maestro_0179,0,human_maestro_v3
human_maestro_0180,0,human_maestro_v3
human_maestro_0181,0,human_maestro_v3
human_maestro_0182,0,human_maestro_v3
human_maestro_0183,0,human_maestro_v3
human_maestro_0184,0,human_maestro_v3
human_maestro_0185,0,human_maestro_v3
human_maestro_0186,0,human_maestro_v3
human_maestro_0187,0,human_maestro_v3
human_maestro_0188,0,human_maestro_v3
human_maestro_0189,0,human_maestro_v3
human_maestro_0190,0,human_maestro_v3
human_maestro_0191,0,human_maestro_v3
human_maestro_0192,0,human_maestro_v3
human_maestro_0193,0,human_maestro_v3
human_maestro_0194,0,human_maestro_v3
human_maestro_0195,0,human_maestro_v3
human_maestro_0196,0,human_maestro_v3
human_maestro_0197,0,human_maestro_v3
human_maestro_0198,0,human_maestro_v3
human_maestro_0199,0,human_maestro_v3
human_maestro_0200,0,human_maestro_v3
human_maestro_0201,0,human_maestro_v3
human_maestro_0202,0,human_maestro_v3
human_maestro_0203,0,human_maestro_v3
human_maestro_0204,0,human_maestro_v3
human_maestro_0205,0,human_maestro_v3
human_maestro_0206,0,human_maestro_v3
human_maestro_0207,0,human_maestro_v3
human_maestro_0208,0,human_maestro_v3
human_maestro_0209,0,human_maestro_v3
human_maestro_0210,0,human_maestro_v3
human_maestro_0211,0,human_maestro_v3
human_maestro_0212,0,human_maestro_v3
human_maestro_0213,0,human_maestro_v3
human_maestro_0214,0,human_maestro_v3
human_maestro_0215,0,human_maestro_v3
human_maestro_0216,0,human_maestro_v3
human_maestro_0217,0,human_maestro_v3
human_maestro_0218,0,human_maestro_v3
human_maestro_0219,0,human_maestro_v3
human_maestro_0220,0,human_maestro_v3
human_maestro_0221,0,human_maestro_v3
human_maestro_0222,0,human_maestro_v3
human_maestro_0223,0,human_maestro_v3
human_maestro_0224,0,human_maestro_v3
human_maestro_0225,0,human_maestro_v3
human_maestro_0226,0,human_maestro_v3
human_maestro_0227,0,human_maestro_v3
human_maestro_0228,0,human_maestro_v3
human_maestro_0229,0,human_maestro_v3
human_maestro_0230,0,human_maestro_v3
human_maestro_0231,0,human_maestro_v3
human_maestro_0232,0,human_maestro_v3
human_maestro_0233,0,human_maestro_v3
human_maestro_0234,0,human_maestro_v3
human_maestro_0235,0,human_maestro_v3
human_maestro_0236,0,human_maestro_v3
human_maestro_0237,0,human_maestro_v3
human_maestro_0238,0,human_maestro_v3
human_maestro_0239,0,human_maestro_v3
human_maestro_0240,0,human_maestro_v3
human_maestro_0241,0,human_maestro_v3
human_maestro_0242,0,human_maestro_v3
human_maestro_0243,0,human_maestro_v3
human_maestro_0244,0,human_maestro_v3
human_maestro_0245,0,human_maestro_v3
human_maestro_0246,0,human_maestro_v3
human_maestro_0247,0,human_maestro_v3
human_maestro_0248,0,human_maestro_v3
human_maestro_0249,0,human_maestro_v3
human_maestro_0250,0,human_maestro_v3
human_maestro_0251,0,human_maestro_v3
human_maestro_0252,0,human_maestro_v3
human_maestro_0253,0,human_maestro_v3
human_maestro_0254,0,human_maestro_v3
human_maestro_0255,0,human_maestro_v3
human_maestro_0256,0,human_maestro_v3
human_maestro_0257,0,human_maestro_v3
human_maestro_0258,0,human_maestro_v3
human_maestro_0259,0,human_maestro_v3
human_maestro_0260,0,human_maestro_v3
human_maestro_0261,0,human_maestro_v3
human_maestro_0262,0,human_maestro_v3
human_maestro_0263,0,human_maestro_v3
human_maestro_0264,0,human_maestro_v3
human_maestro_0265,0,human_maestro_v3
human_maestro_0266,0,human_maestro_v3
human_maestro_0267,0,human_maestro_v3
human_maestro_0268,0,human_maestro_v3
human_maestro_0269,0,human_maestro_v3
human_maestro_0270,0,human_maestro_v3
human_maestro_0271,0,human_maestro_v3
human_maestro_0272,0,human_maestro_v3
human_maestro_0273,0,human_maestro_v3
human_maestro_0274,0,human_maestro_v3
human_maestro_0275,0,human_maestro_v3
human_maestro_0276,0,human_maestro_v3
human_maestro_0277,0,human_maestro_v3
human_maestro_0278,0,human_maestro_v3
human_maestro_0279,0,human_maestro_v3
human_maestro_0280,0,human_maestro_v3
human_maestro_0281,0,human_maestro_v3
human_maestro_0282,0,human_maestro_v3
human_maestro_0283,0,human_maestro_v3
human_maestro_0284,0,human_maestro_v3
human_maestro_0285,0,human_maestro_v3
human_maestro_0286,0,human_maestro_v3
human_maestro_0287,0,human_maestro_v3
human_maestro_0288,0,human_maestro_v3
human_maestro_0289,0,human_maestro_v3
human_maestro_0290,0,human_maestro_v3
human_maestro_0291,0,human_maestro_v3
human_maestro_0292,0,human_maestro_v3
human_maestro_0293,0,human_maestro_v3
human_maestro_0294,0,human_maestro_v3
human_maestro_0295,0,human_maestro_v3
human_maestro_0296,0,human_maestro_v3
human_maestro_0297,0,human_maestro_v3
human_maestro_0298,0,human_maestro_v3
human_maestro_0299,0,human_maestro_v3
human_maestro_0300,0,human_maestro_v3
human_medleydb_0006d77f-b040-41c8-a37e-9400f04e655e,0,human_medleydb
human_medleydb_024ebfff-8eb1-40d1-9894-6d200a196208,0,human_medleydb
human_medleydb_0267d505-8304-473d-bd99-4cd18883238f,0,human_medleydb
human_medleydb_05cea7bc-5266-4851-b515-47049b2e48e0,0,human_medleydb
human_medleydb_090d3238-1fd4-46d9-b783-d7a9fc80a5de,0,human_medleydb
human_medleydb_0c48a5d3-0721-4218-8969-dea783707af4,0,human_medleydb
human_medleydb_0d0b882e-fda7-4540-b955-8d2652a69f71,0,human_medleydb
human_medleydb_0d5bbca7-e009-41a9-92c0-c834fb5bcdd3,0,human_medleydb
human_medleydb_0ed22473-be4f-4c2c-ba25-636a574cda90,0,human_medleydb
human_medleydb_0fbf1536-60eb-4549-9673-cb8bedf4487c,0,human_medleydb
human_medleydb_100f5931-316e-4e7b-a362-cc63e0ff985c,0,human_medleydb
human_medleydb_118f3233-99f3-41fd-9fae-100087ec08db,0,human_medleydb
human_medleydb_1481744f-5206-4de1-b623-58f68574bf95,0,human_medleydb
human_medleydb_14e980ff-1989-4cda-a6e5-fed45779466f,0,human_medleydb
human_medleydb_17b63123-b367-4c15-b4b8-a06f84aa0cc8,0,human_medleydb
human_medleydb_17ef0f5c-c038-4113-ade0-74b8be0b9566,0,human_medleydb
human_medleydb_189bcc26-8055-4859-9512-8c45640329bf,0,human_medleydb
human_medleydb_1aea0971-609e-431c-b3c1-c2f82b23c8a4,0,human_medleydb
human_medleydb_1d133e09-ec60-4816-b013-4090fc013bed,0,human_medleydb
human_medleydb_1d6801ae-19f6-4aca-921d-f81bd3809259,0,human_medleydb
human_medleydb_1d97bf72-5c33-44dd-869d-7fe50fd9b2c2,0,human_medleydb
human_medleydb_1dfc4baf-3a27-48ba-bdbe-b1a6ec430fa2,0,human_medleydb
human_medleydb_20b8c46e-b72c-4f37-9919-7f41c8a4729d,0,human_medleydb
human_medleydb_2218f8e3-7f94-4851-8f11-8cbf56795664,0,human_medleydb
human_medleydb_2391411b-8dc8-4f62-b44e-15687b3f4e5d,0,human_medleydb
human_medleydb_2517db40-9159-4480-a9fd-e6298361f170,0,human_medleydb
human_medleydb_257d887a-d31f-4b91-ace6-544c6ec0dd58,0,human_medleydb
human_medleydb_28991e5b-ff5a-44cb-86c7-08eeb502d627,0,human_medleydb
human_medleydb_2d077fcb-e657-4194-aecd-08f11114ba6a,0,human_medleydb
human_medleydb_2fe5bff5-7865-4e06-a08b-aa6366ee2d3f,0,human_medleydb
human_medleydb_307effca-e943-47e7-be05-4454bc44e784,0,human_medleydb
human_medleydb_30af284c-7884-40eb-b6a5-31e92b20a168,0,human_medleydb
human_medleydb_30dbd936-bdb3-493b-bab0-447aa7a4c49f,0,human_medleydb
human_medleydb_320ddf23-b0e8-4196-bada-98bab771b139,0,human_medleydb
human_medleydb_33e4ab05-94ec-4089-99ae-f72e6bd9984c,0,human_medleydb
human_medleydb_3516baa0-5996-4bcd-b794-8397c259d5bc,0,human_medleydb
human_medleydb_362a4cb0-30b5-4012-8e75-a91184f3a56b,0,human_medleydb
human_medleydb_37c35c5c-3060-4c65-8328-5c72fe35f0b2,0,human_medleydb
human_medleydb_37f56a89-a03f-4bf3-a105-9919f0098520,0,human_medleydb
human_medleydb_38e4a598-900e-48bb-95e9-b74ecfac6df0,0,human_medleydb
human_medleydb_3bbe4eb0-a2db-401e-99cb-0e90694f90dd,0,human_medleydb
human_medleydb_3bd94d17-9c35-4d3f-956b-474bba2ced5b,0,human_medleydb
human_medleydb_3cef2107-a995-4bf3-b2d9-8e6159703e87,0,human_medleydb
human_medleydb_4051bf00-bcf9-4c59-9abb-ded4507872bf,0,human_medleydb
human_medleydb_487771a2-70ef-4a86-9a52-f1743be4a2c7,0,human_medleydb
human_medleydb_49e1276f-88d5-47fa-9477-3388b7946345,0,human_medleydb
human_medleydb_49f22db9-16e8-4f99-9e7b-80148963d232,0,human_medleydb
human_medleydb_4b796025-4c38-470e-ac7b-0a3ab44f5b1f,0,human_medleydb
human_medleydb_51f2de71-9672-4c43-9a62-e435aaf6ae9a,0,human_medleydb
human_medleydb_532914fc-dc95-4a6c-8349-c54e1f4a7906,0,human_medleydb
human_medleydb_54e97451-b853-4fab-9a22-a28be7d9e69f,0,human_medleydb
human_medleydb_54e9d70c-7d7c-42cd-a52b-8a734e818645,0,human_medleydb
human_medleydb_54eb5443-f5a5-47cc-9a8b-0671ffe05ec5,0,human_medleydb
human_medleydb_55339ae4-cbf9-48f1-a520-9500492bec7a,0,human_medleydb
human_medleydb_55c77f01-cf36-4559-817a-d6649c249bb1,0,human_medleydb
human_medleydb_578d186f-d400-4c1f-b229-2cc3f1e216a6,0,human_medleydb
human_medleydb_59cf97a3-b368-47cf-827a-e3658e7dc537,0,human_medleydb
human_medleydb_5aa51452-2f04-4286-aae8-74dbc233a4f9,0,human_medleydb
